#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-6135580.864387,1457207.382025,46464456.423986,36.749857,-1.709913,0.936724,0.725790,0.443794,0.133938,0.737380,0.911140,0.672682,0.658343,0.450815,0.724206,0.937544,0.384758,0.228292,0.916687,0.640674,0.549903,0.462060,0.820361,0.417789,0.847845,0.112804,0.011260,0.897468,0.052671,0.037701,0.961098,0.921661,0.882318,0.248645,0.441537,0.300495,0.233947,13.833170,19.574649,0.363235,0.285994,0.813246,0.792596,0.666671,0.683186,0.947513,0.938832,0.819119,0.343961,0.084515,43.250143,0.001719,0.018201,6.326875,0.004517,0.004543,0.000751,0.002098,6135580.864387,0.000000
-6048828.974933,1496118.645820,51071683.647470,38.350536,-1.962131,0.914080,0.625583,0.436420,0.102441,0.985089,0.902344,0.661342,0.632020,0.693191,0.888593,0.830897,0.405896,0.951703,0.582589,0.737361,0.558162,0.297854,0.411227,0.434033,0.817032,0.185137,0.833198,0.672162,0.036959,0.163915,0.221083,0.924237,0.906797,0.463880,0.483413,0.301245,0.225019,10.053613,15.094178,0.270467,0.249194,0.817634,0.810464,0.684781,0.698694,0.940462,0.949177,0.859441,0.422790,0.000817,41.649464,0.010114,0.014732,7.202155,0.004357,0.004347,0.000707,0.002142,6048828.974933,0.000000
-6193365.054328,1447458.733044,45704776.880135,36.744079,-1.707132,0.936724,0.830658,0.430398,0.133938,0.751392,0.911140,0.848169,0.628536,0.450815,0.869735,0.932918,0.382486,0.247008,0.912984,0.621781,0.549903,0.693642,0.820361,0.821088,0.847620,0.165648,0.025254,0.897523,0.052647,0.037394,0.960790,0.921661,0.784906,0.332585,0.441079,0.123523,0.234216,13.817415,19.584375,0.354257,0.245099,0.820681,0.780330,0.661151,0.676213,0.872524,0.909106,0.818615,0.409749,0.085521,43.255921,0.002308,0.015982,6.214261,0.004546,0.004569,0.000768,0.002081,6193365.054328,0.000000
-6609510.877678,1487277.316593,49273131.655944,37.114970,-1.945586,0.936724,0.724514,0.430440,0.133938,0.988640,0.904867,0.842153,0.630430,0.450815,0.875699,0.832466,0.382173,0.236600,0.656797,0.237292,0.549903,0.453938,0.819975,0.417384,0.813978,0.161729,0.593319,0.890157,0.036006,0.110764,0.960790,0.921661,0.873551,0.313114,0.481923,0.300495,0.236657,11.218243,16.885143,0.391853,0.290562,0.817843,0.785975,0.678945,0.695485,0.949473,0.938357,0.857097,0.372748,0.002579,42.885030,0.002393,0.003919,7.345628,0.004518,0.004539,0.000741,0.002108,6609510.877678,0.000000
-5654272.462599,1480706.695334,42809854.383692,35.593481,-1.876197,0.945752,0.788503,0.352254,0.134338,0.991662,0.904455,0.848206,0.630430,0.451996,0.869069,0.717938,0.431604,0.236600,0.656797,0.285926,0.824758,0.281987,0.945378,0.829597,0.813753,0.162068,0.563923,0.897523,0.036257,0.037394,0.963043,0.921661,0.785738,0.677841,0.469701,0.299112,0.233646,11.372175,19.124237,0.358874,0.285100,0.831541,0.783450,0.732545,0.693101,0.959979,0.936083,0.846828,0.545939,0.026039,44.406519,0.003868,0.007024,5.276096,0.004472,0.004490,0.000714,0.002135,5654272.462599,0.000000
-5676039.077788,1433787.120740,47879131.012683,37.267183,-1.945586,0.626416,0.844514,0.436966,0.134904,0.979675,0.931383,0.665622,0.106064,0.450815,0.883399,0.826079,0.379347,0.351907,0.718650,0.237292,0.549720,0.681703,0.824409,0.827460,0.696723,0.164935,0.593319,0.332542,0.058040,0.037392,0.960790,0.921661,0.779465,0.313114,0.481923,0.300495,0.276087,11.130828,19.091223,0.439748,0.297000,0.822848,0.813752,0.717044,0.719789,0.956711,0.952394,0.857097,0.403398,0.002579,42.732817,0.004954,0.006693,7.320663,0.004732,0.004737,0.000784,0.002065,5676039.077788,0.000000
-5429177.847114,1402688.453701,43199541.812689,36.859532,-1.702867,0.834709,0.646440,0.430398,0.133686,0.671827,0.904867,0.668739,0.144788,0.492087,0.082911,0.736689,0.383765,0.216672,0.656636,0.621509,0.836291,0.463317,0.810775,0.961174,0.705634,0.164903,0.023051,0.318654,0.054045,0.037812,0.273783,0.920321,0.816812,0.589164,0.441079,0.300495,0.360388,13.288070,19.530516,0.282142,0.266707,0.822295,0.808057,0.724139,0.713803,0.949360,0.946983,0.817839,0.505517,0.084943,43.140468,0.002194,0.024821,4.603498,0.004476,0.004489,0.000734,0.002115,5429177.847114,0.000000
-6223860.693488,1363194.453495,50154640.791852,38.978427,-1.599165,0.629637,0.801032,0.418306,0.133544,0.960545,0.621473,0.669978,0.117789,0.497285,0.866944,0.800536,0.383630,0.351449,0.664423,0.743733,0.527922,0.726779,0.392935,0.966808,0.375781,0.306140,0.059136,0.316639,0.081693,0.037808,0.232424,0.926475,0.753870,0.252082,0.421203,0.259182,0.268833,13.306645,19.523028,0.416684,0.235479,0.784549,0.824215,0.675403,0.712487,0.910437,0.944612,0.797935,0.386151,0.133220,41.021573,0.005599,0.016872,5.973169,0.004742,0.004751,0.000903,0.001946,6223860.693488,0.000000
-7870673.890268,1453094.450771,51326887.919471,42.293031,-1.962131,0.911953,0.625583,0.436420,0.102439,0.985089,0.902344,0.834171,0.151470,0.441302,0.881784,0.830897,0.405896,0.951703,0.582589,0.737361,0.535711,0.297854,0.411227,0.298066,0.816697,0.185137,0.012411,0.672162,0.086886,0.163915,0.214065,0.924237,0.907494,0.462800,0.483413,0.301245,0.225019,13.526471,15.764625,0.240564,0.256868,0.818283,0.807959,0.701071,0.713491,0.940802,0.947471,0.859441,0.422129,0.000817,37.706969,0.010077,0.014842,7.774211,0.004318,0.004315,0.000762,0.002087,7870673.890268,0.000000
-6667762.286716,1399950.346718,48141306.671949,38.612088,-1.136389,0.831642,0.635280,0.417429,0.118177,0.961449,0.954170,0.703200,0.643462,0.373771,0.159830,0.942240,0.389120,0.217055,0.052812,0.629090,0.549278,0.792161,0.858712,0.940038,0.468122,0.407093,0.584326,0.713015,0.075625,0.037390,0.829933,0.867428,0.755474,0.693506,0.379985,0.310852,0.363109,10.470850,19.114440,0.445875,0.246764,0.773822,0.755562,0.677142,0.662310,0.922692,0.910618,0.679024,0.554491,0.172125,41.387912,0.000355,0.019531,7.557505,0.004592,0.004601,0.000837,0.002012,6667762.286716,0.000000
-6053006.759377,1390558.464166,48020447.490495,38.470605,-1.961940,0.830149,0.642603,0.446692,0.103113,0.961449,0.498862,0.655785,0.149881,0.507677,0.160874,0.938711,0.389294,0.250537,0.052812,0.629090,0.550775,0.787722,0.302771,0.828780,0.765612,0.159604,0.035037,0.713015,0.074974,0.038262,0.839404,0.927519,0.884009,0.687913,0.481519,0.293813,0.361526,13.607226,19.509179,0.612894,0.307530,0.821151,0.829983,0.726409,0.733927,0.955859,0.959742,0.859415,0.520821,0.005674,41.529395,0.000388,0.016410,2.375657,0.004661,0.004673,0.000887,0.001962,6053006.759377,0.000000
-5225022.493472,1416260.171157,39198766.199529,36.090300,-1.803884,0.673859,0.842705,0.295698,0.085993,0.751418,0.903859,0.847858,0.613135,0.453378,0.872807,0.902901,0.737198,0.230892,0.962441,0.619024,0.545821,0.003603,0.820546,0.833699,0.196454,0.165648,0.016081,0.897258,0.051017,0.012968,0.819534,0.955623,0.875162,0.334220,0.439339,0.300495,0.236497,13.450478,20.308256,0.302456,0.295909,0.836929,0.791868,0.695775,0.701445,0.956100,0.937742,0.835342,0.380796,0.104074,43.909700,0.006343,0.000014,3.422602,0.004553,0.004577,0.000806,0.002043,5225022.493472,0.000000
-5928927.265507,1431996.961448,43611661.248880,34.607768,-1.297852,0.808718,0.836117,0.426164,0.134320,0.780728,0.904867,0.848206,0.625909,0.450914,0.333627,0.827979,0.383765,0.231730,0.656797,0.627543,0.678202,0.451986,0.832603,0.369376,0.221735,0.162085,0.379542,0.897523,0.023766,0.037609,0.006067,0.911121,0.764793,0.336704,0.441079,0.290243,0.261449,12.038694,19.263122,0.487420,0.225941,0.790802,0.763892,0.681815,0.659767,0.923590,0.903371,0.726882,0.418405,0.080971,45.392232,0.002598,0.023179,6.534441,0.004564,0.004588,0.000776,0.002073,5928927.265507,0.000000
-5148238.598980,1384127.975064,44936924.209179,36.870490,-1.700377,0.834709,0.835224,0.430431,0.133938,0.374851,0.904649,0.666504,0.106070,0.451869,0.115646,0.829018,0.379964,0.352667,0.656636,0.222210,0.661775,0.462060,0.805252,0.335824,0.207165,0.164552,0.040362,0.699443,0.054270,0.037373,0.982109,0.921641,0.762121,0.686130,0.439979,0.155386,0.358871,13.506349,19.535389,0.419134,0.267792,0.819490,0.808591,0.724368,0.715617,0.923121,0.947149,0.817385,0.536553,0.087936,43.129510,0.006197,0.004832,5.191975,0.004565,0.004575,0.000844,0.002005,5148238.598980,0.000000
-5851360.805937,1333376.529210,43134809.047112,36.967313,-1.040083,0.831642,0.611377,0.344325,0.118177,0.961449,0.954170,0.704947,0.643462,0.373771,0.159830,0.808880,0.389002,0.217055,0.052812,0.629090,0.549278,0.792161,0.431853,0.940038,0.801992,0.407093,0.584326,0.712767,0.054147,0.037390,0.829933,0.867428,0.755474,0.755073,0.366317,0.120527,0.363109,10.365021,19.086793,0.437100,0.224297,0.788688,0.750261,0.672223,0.661268,0.856697,0.878367,0.646575,0.554491,0.203692,43.032687,0.000355,0.019603,4.708520,0.004443,0.004457,0.000724,0.002125,5851360.805937,0.000000
-5923902.855607,1436607.602762,43529153.422744,34.610980,-1.303198,0.808718,0.836117,0.426164,0.134320,0.780484,0.904867,0.848206,0.625909,0.454341,0.333627,0.829514,0.382364,0.231730,0.656703,0.627543,0.678202,0.672786,0.832603,0.369376,0.221355,0.155943,0.377558,0.880889,0.023812,0.037609,0.006067,0.911181,0.764793,0.324205,0.441079,0.290924,0.261449,12.055738,19.268117,0.490715,0.224900,0.791756,0.765178,0.682539,0.660768,0.924327,0.904449,0.728338,0.413103,0.080997,45.389020,0.002594,0.022655,6.561031,0.004569,0.004592,0.000776,0.002073,5923902.855607,0.000000
-6244306.468482,1468157.799261,46156413.464647,35.684948,-1.717012,0.937409,0.835223,0.432936,0.102932,0.979067,0.906029,0.828979,0.630539,0.450833,0.875699,0.827841,0.383271,0.138882,0.678308,0.225004,0.525982,0.596761,0.869221,0.838883,0.205889,0.162068,0.014705,0.897523,0.036004,0.047605,0.960790,0.877181,0.787531,0.280742,0.466855,0.242665,0.257207,13.898688,19.273001,0.422003,0.269400,0.818836,0.781677,0.677300,0.690073,0.952586,0.935544,0.820398,0.387075,0.013408,44.315052,0.000301,0.003370,5.249682,0.004469,0.004501,0.000722,0.002127,6244306.468482,0.000000
-5446158.929520,1417743.329178,46345651.466687,36.500085,-1.768241,0.857643,0.833186,0.436035,0.133959,0.911191,0.932840,0.668007,0.113016,0.693640,0.115646,0.948965,0.451060,0.357717,0.656633,0.150672,0.549801,0.925663,0.841616,0.720518,0.201121,0.154373,0.392337,0.902398,0.054270,0.017192,0.131935,0.937432,0.765150,0.835321,0.455855,0.298861,0.142265,12.018775,19.884623,0.515132,0.251146,0.805547,0.812055,0.697438,0.705367,0.892140,0.901746,0.829367,0.531905,0.060588,43.499915,0.006426,0.001823,7.817827,0.004840,0.004843,0.000858,0.001991,5446158.929520,0.000000
-5594177.437364,1410743.956163,43824251.484084,37.009377,-1.713790,0.834709,0.646440,0.435987,0.133686,0.792069,0.904867,0.704992,0.144788,0.492087,0.083444,0.738667,0.383765,0.216672,0.656636,0.621509,0.828812,0.458421,0.810775,0.926693,0.705634,0.177589,0.793708,0.318654,0.054045,0.037812,0.273783,0.920321,0.895450,0.589164,0.442880,0.300495,0.360388,10.028519,18.900260,0.302675,0.275177,0.820657,0.803602,0.723761,0.709921,0.951564,0.944820,0.819818,0.476897,0.080999,42.990623,0.002068,0.024724,5.110327,0.004489,0.004497,0.000728,0.002121,5594177.437364,0.000000
-5673107.965083,1431609.747450,48139247.080844,37.258009,-1.928512,0.636562,0.843244,0.436966,0.136110,0.979675,0.916503,0.665622,0.106064,0.450813,0.883399,0.826079,0.379347,0.351887,0.627076,0.237292,0.667241,0.717456,0.431680,0.957569,0.614940,0.164935,0.593319,0.332542,0.057943,0.037310,0.960790,0.916301,0.884142,0.313114,0.481923,0.300495,0.276087,11.094639,19.093730,0.480449,0.306284,0.820633,0.811575,0.720907,0.717577,0.955755,0.951415,0.854636,0.369443,0.000442,42.741991,0.005193,0.007544,6.751528,0.004741,0.004748,0.000810,0.002039,5673107.965083,0.000000
-5854742.201479,1431173.038696,44272174.362836,34.689380,-1.791766,0.649038,0.836540,0.435520,0.130071,0.781028,0.905036,0.848206,0.645528,0.474217,0.799637,0.935725,0.390100,0.282974,0.643185,0.732521,0.675904,0.457188,0.439300,0.368155,0.207165,0.169883,0.663252,0.897523,0.023967,0.038321,0.960790,0.957007,0.764793,0.340381,0.436647,0.184974,0.280872,10.529861,19.007748,0.568006,0.269493,0.824173,0.785254,0.708801,0.696698,0.948499,0.933774,0.833334,0.419965,0.110752,45.310620,0.003758,0.025395,7.569425,0.004683,0.004695,0.000845,0.002004,5854742.201479,0.000000
-6209015.230389,1501084.696364,45308004.588836,35.802002,-1.707132,0.936724,0.838813,0.430398,0.134980,0.780728,0.904867,0.848206,0.628536,0.450815,0.875699,0.827841,0.733554,0.228292,0.656797,0.237292,0.813257,0.462060,0.820541,0.332712,0.207165,0.166272,0.025594,0.897362,0.036006,0.053093,0.960790,0.921661,0.764793,0.336704,0.441079,0.300495,0.234708,14.080028,19.104598,0.581389,0.271121,0.817057,0.779085,0.672311,0.687271,0.944803,0.931224,0.818615,0.418405,0.085521,44.197998,0.004273,0.005364,9.645711,0.004874,0.004890,0.000969,0.001880,6209015.230389,0.000000
-5043381.817243,1377817.601766,38762649.506242,35.032595,-1.599196,0.827981,0.842274,0.320002,0.084310,0.672603,0.905612,0.873394,0.585949,0.584079,0.207204,0.952381,0.433622,0.224539,0.658619,0.618044,0.550141,0.292140,0.121768,0.808081,0.382350,0.162610,0.555864,0.149489,0.035994,0.011621,0.037575,0.921661,0.873762,0.336057,0.438906,0.305885,0.244107,11.047551,19.893583,0.384592,0.257764,0.830212,0.787356,0.698547,0.695884,0.947422,0.925542,0.816199,0.381984,0.090319,44.967405,0.004258,0.002918,1.599196,0.004296,0.004321,0.000641,0.002208,5043381.817243,0.000000
-5345755.319489,1430482.524514,43001204.777543,34.871368,-1.716613,0.677746,0.842409,0.373020,0.105714,0.743183,0.497405,0.659608,0.603179,0.181150,0.872807,0.815836,0.433116,0.228741,0.971209,0.874217,0.545901,0.396311,0.443919,0.833723,0.196454,0.165754,0.012462,0.893426,0.034413,0.014467,0.952306,0.927976,0.832229,0.501081,0.439339,0.315888,0.159705,13.607448,20.252589,0.356740,0.301675,0.821912,0.819494,0.683344,0.704042,0.920875,0.935339,0.820326,0.463434,0.092095,45.128632,0.002825,0.016390,3.975732,0.004471,0.004497,0.000744,0.002105,5345755.319489,0.000000
-4991083.043257,1449193.015433,37975910.650210,33.253260,-1.716613,0.667352,0.785616,0.351146,0.085793,0.747205,0.904452,0.773719,0.602590,0.450815,0.872807,0.881806,0.433147,0.221532,0.971209,0.601217,0.596869,0.738085,0.820361,0.833723,0.204993,0.408022,0.537627,0.897258,0.012087,0.012968,0.965170,0.927976,0.757704,0.356756,0.439339,0.300532,0.236446,10.699308,19.863892,0.331296,0.289726,0.836101,0.796313,0.696766,0.703252,0.955527,0.940582,0.820326,0.429405,0.092095,46.746740,0.002819,0.022044,3.403029,0.004403,0.004429,0.000684,0.002165,4991083.043257,0.000000
-4738585.263244,1417271.664821,37435943.365950,33.225917,-1.403716,0.372034,0.793752,0.289468,0.104938,0.748255,0.725460,0.847902,0.649054,0.310014,0.875678,0.813612,0.506472,0.380776,0.637613,0.738776,0.853447,0.806661,0.929371,0.983184,0.371567,0.281970,0.005492,0.421915,0.002500,0.053581,0.954044,0.879272,0.926552,0.541527,0.414286,0.128552,0.357325,13.386291,19.056708,0.296282,0.262443,0.825887,0.778115,0.725498,0.686268,0.901558,0.928045,0.754318,0.447161,0.109640,46.774083,0.014525,0.044640,3.093306,0.004530,0.004552,0.000516,0.002333,4738585.263244,0.000000
-7239377.262780,1458748.081301,51552192.752258,39.563128,-1.393177,0.913588,0.772694,0.437867,0.132470,0.781511,0.902347,0.836746,0.152447,0.588179,0.884244,0.951423,0.284745,0.277993,0.658791,0.294151,0.551079,0.278198,0.411230,0.288276,0.809877,0.264656,0.650072,0.897523,0.050886,0.168577,0.965018,0.862111,0.760600,0.334584,0.421373,0.300495,0.275286,10.806737,15.086279,0.365863,0.260187,0.781440,0.758889,0.685378,0.667001,0.931901,0.918187,0.751715,0.418962,0.103871,40.436872,0.001765,0.005810,4.232562,0.004087,0.004107,0.000560,0.002289,7239377.262780,0.000000
-5328798.560228,1339291.706322,41789775.775792,38.921729,-1.959294,0.626245,0.627536,0.341868,0.102439,0.985089,0.904864,0.666105,0.110352,0.441302,0.881789,0.830383,0.379505,0.951703,0.582589,0.737361,0.535711,0.297854,0.373505,0.298066,0.203025,0.185137,0.012411,0.672162,0.088790,0.012528,0.214065,0.925375,0.907494,0.462800,0.482261,0.301245,0.225019,13.289515,20.311671,0.327919,0.285673,0.842635,0.833828,0.731260,0.739373,0.953425,0.960165,0.859042,0.422129,0.003425,41.078271,0.010289,0.016069,5.233126,0.004577,0.004574,0.000883,0.001966,5328798.560228,0.000000
-6076741.831219,1391522.874902,46653825.001135,38.470605,-1.961940,0.830149,0.642603,0.446692,0.103412,0.961449,0.498862,0.841320,0.150082,0.507677,0.412903,0.829198,0.390416,0.250948,0.052812,0.629090,0.550722,0.789335,0.310097,0.828780,0.765612,0.160126,0.035037,0.680651,0.074974,0.038262,0.835280,0.927519,0.885236,0.687116,0.481519,0.293813,0.361526,13.584384,19.513065,0.600175,0.305435,0.824683,0.816953,0.729225,0.723082,0.957467,0.953822,0.859415,0.520043,0.005674,41.529395,0.000387,0.017069,2.179467,0.004637,0.004640,0.000898,0.001951,6076741.831219,0.000000
-8086078.594754,1336540.562396,52488860.090923,45.506818,-1.732595,0.840898,0.835224,0.340517,0.134483,0.997916,0.905521,0.660821,0.125827,0.452472,0.153500,0.937307,0.428632,0.278436,0.660501,0.202090,0.665671,0.683999,0.797958,0.799471,0.242802,0.317889,0.557248,0.712196,0.174784,0.011909,0.970124,0.921640,0.789458,0.325106,0.445298,0.155332,0.234332,10.727701,19.938869,0.308764,0.253956,0.804784,0.812057,0.698639,0.709914,0.930709,0.949262,0.823175,0.405062,0.076314,34.493182,0.005343,0.003964,3.352654,0.004492,0.004516,0.000742,0.002107,8086078.594754,0.000000
-5952599.132138,1403709.915195,45447959.407484,38.661402,-1.314819,0.834754,0.876150,0.430431,0.101202,0.379643,0.932089,0.668038,0.146357,0.452180,0.115646,0.948981,0.379062,0.352667,0.656636,0.217855,0.549903,0.476525,0.810775,0.826461,0.766809,0.164560,0.841110,0.702999,0.075593,0.037373,0.982109,0.921661,0.753123,0.686107,0.380559,0.293852,0.360388,9.936160,18.888169,0.373258,0.261337,0.791602,0.769607,0.695729,0.677792,0.932541,0.918697,0.731477,0.532967,0.176027,41.338598,0.006021,0.004029,5.051451,0.004575,0.004581,0.000829,0.002020,5952599.132138,0.000000
-5800308.057502,1431063.573562,45377871.102807,37.038842,-1.710267,0.945752,0.788503,0.352254,0.134338,0.972536,0.905243,0.848206,0.642837,0.451996,0.120278,0.717938,0.431604,0.355830,0.656797,0.285926,0.553808,0.281987,0.810600,0.829597,0.813753,0.162042,0.847363,0.698762,0.054418,0.037373,0.982217,0.921661,0.786901,0.677841,0.441595,0.299053,0.226641,10.046894,18.890270,0.364087,0.279610,0.815461,0.769800,0.718508,0.681034,0.950835,0.925850,0.819182,0.546402,0.084388,42.961158,0.005217,0.005253,6.750910,0.004655,0.004665,0.000815,0.002034,5800308.057502,0.000000
