#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-6771658.798834,1404700.435493,48537140.461614,37.571432,-1.434219,0.711162,0.944427,0.393360,0.176549,0.666908,0.808638,0.682215,0.456760,0.059945,0.493557,0.267516,0.330436,0.591491,0.354223,0.173532,0.859004,0.780425,0.125027,0.128824,0.296157,0.075990,0.021075,0.617977,0.053990,0.070780,0.648286,0.823223,0.877762,0.664317,0.448807,0.333300,0.231440,13.905020,18.549739,0.534046,0.284533,0.794747,0.786461,0.696991,0.690414,0.942100,0.937560,0.761699,0.513598,0.026945,42.428568,0.002192,0.001355,7.506037,0.004431,0.004429,0.000778,0.002071,6771658.798834,0.000000
-8400550.783710,1392026.065892,58863026.308238,39.022523,-0.771046,0.824041,0.932316,0.620060,0.121152,0.675949,0.530205,0.677931,0.285467,0.317045,0.084113,0.814352,0.464254,0.331651,0.369873,0.274413,0.173363,0.674095,0.429265,0.377142,0.403761,0.183889,0.250824,0.215055,0.073474,0.065810,0.779907,0.917337,0.270339,0.658855,0.458810,0.143406,0.356671,13.030398,18.536336,0.812361,0.194599,0.699379,0.826546,0.500210,0.618207,0.796129,0.923446,0.537471,0.342225,0.046084,40.977477,0.004491,0.001149,6.377324,0.004831,0.004805,0.000659,0.002190,8400550.783710,0.000000
-6724399.715286,1433484.222663,50639375.075563,36.206746,-1.825431,0.823877,0.828668,0.619701,0.056572,0.102776,0.541189,0.677725,0.317575,0.323457,0.963588,0.812058,0.463429,0.327758,0.369756,0.443058,0.173363,0.568304,0.522259,0.575346,0.288021,0.275143,0.365075,0.224223,0.038717,0.059361,0.628547,0.920001,0.659329,0.676327,0.461841,0.296735,0.205007,12.211027,18.616373,0.656508,0.270591,0.809977,0.829517,0.716204,0.732570,0.949475,0.958592,0.838852,0.496254,0.041025,43.793254,0.005003,0.001923,4.243646,0.004882,0.004889,0.000983,0.001866,6724399.715286,0.000000
-6399207.555147,1518147.575581,48228216.348235,33.677959,-1.817412,0.853868,0.937618,0.611466,0.054865,0.765960,0.818442,0.674192,0.456510,0.197835,0.568588,0.223508,0.430576,0.731762,0.567768,0.159018,0.859004,0.779300,0.799659,0.605746,0.234722,0.534567,0.277607,0.630012,0.016554,0.019665,0.649301,0.922353,0.903312,0.629107,0.459189,0.314928,0.231162,12.378775,19.905040,0.565965,0.286786,0.814154,0.807513,0.717421,0.712188,0.951320,0.947931,0.837554,0.490138,0.047399,46.322041,0.001145,0.003696,7.140097,0.004102,0.004085,0.000607,0.002242,6399207.555147,0.000000
-6340356.199619,1395223.458588,46809702.149013,37.062420,-1.316048,0.706604,0.935422,0.357880,0.176549,0.770571,0.808638,0.674192,0.456760,0.058661,0.040934,0.868591,0.330436,0.591491,0.617215,0.136991,0.858949,0.604873,0.114580,0.151353,0.817901,0.543062,0.274422,0.630012,0.053990,0.045094,0.478437,0.823199,0.249527,0.624415,0.444977,0.332960,0.231160,12.259094,19.118426,0.518044,0.206284,0.795541,0.797582,0.637256,0.668349,0.941765,0.943185,0.731807,0.362532,0.018336,42.937580,0.005597,0.002220,5.754162,0.004591,0.004602,0.000683,0.002166,6340356.199619,0.000000
-7673568.408890,1447952.349633,63970294.889287,37.100466,-1.825431,0.823877,0.955494,0.617053,0.310089,0.863214,0.531696,0.677725,0.715599,0.335061,0.963588,0.819146,0.463429,0.331108,0.364535,0.446695,0.178583,0.105272,0.510446,0.571809,0.291689,0.054899,0.362054,0.221195,0.052390,0.051738,0.628547,0.920001,0.865549,0.658658,0.461841,0.148953,0.204246,12.492248,18.891612,0.681837,0.237091,0.759477,0.807782,0.646017,0.715287,0.811568,0.897088,0.838852,0.515834,0.041025,42.899534,0.003672,0.000467,7.685039,0.004976,0.004979,0.000956,0.001893,7673568.408890,0.000000
-4363717.346145,1381608.285725,47093498.930326,33.032394,-0.625152,0.818780,0.927182,0.472210,0.056572,0.793469,0.530778,0.696664,0.900648,0.051190,0.092915,0.819146,0.464254,0.330252,0.369985,0.286908,0.181038,0.593603,0.192782,0.600455,0.402223,0.250550,0.264469,0.221382,0.012121,0.004153,0.656286,0.823238,0.391567,0.699081,0.454686,0.143482,0.354589,12.881549,20.361773,0.908283,0.199052,0.717798,0.769452,0.542040,0.585741,0.812179,0.857504,0.464820,0.421316,0.015052,46.967606,0.006114,0.001451,6.783686,0.005035,0.005014,0.000840,0.002009,4363717.346145,0.000000
-4040702.080106,1520777.609185,49923955.626142,34.664468,-2.066926,0.824041,0.932328,0.420157,0.159788,0.674285,0.580936,0.250957,0.303405,0.058822,0.486748,0.814352,0.738452,0.300793,0.560511,0.274423,0.892866,0.683273,0.485762,0.614395,0.292249,0.372086,0.264469,0.195061,0.018169,0.062739,0.767715,0.993509,0.774411,0.642689,0.463698,0.385894,0.357051,12.511122,18.582758,0.591214,0.307222,0.816966,0.851114,0.722656,0.751088,0.952148,0.967269,0.873426,0.515279,0.067628,45.335532,0.007623,0.007990,6.733794,0.004820,0.004836,0.000947,0.001902,4040702.080106,0.000000
-5309566.340896,1413351.286425,45481509.884198,34.944935,-1.841070,0.824041,0.835046,0.399453,0.123327,0.673636,0.809812,0.741068,0.778993,0.059101,0.057548,0.819010,0.331556,0.331489,0.368375,0.185606,0.864749,0.126469,0.501706,0.075610,0.266626,0.724913,0.087949,0.766706,0.021072,0.067041,0.628606,0.929629,0.864278,0.998847,0.459282,0.142426,0.355158,13.255558,18.599206,0.612134,0.252801,0.787633,0.790902,0.666986,0.686490,0.843104,0.854110,0.841352,0.574090,0.050238,45.055065,0.004778,0.002668,6.183570,0.004609,0.004621,0.000883,0.001966,5309566.340896,0.000000
-4035384.304968,1303122.946708,51043851.685733,37.325535,-0.250928,0.824035,0.743416,0.391616,0.062544,0.677161,0.815459,0.032234,0.783129,0.069402,0.024881,0.838352,0.325911,0.212546,0.367727,0.277131,0.246096,0.864406,0.511315,0.182874,0.686131,0.414472,0.313789,0.204559,0.051139,0.067054,0.628659,0.823043,0.660748,0.663646,0.461901,0.090210,0.250506,11.937466,18.402450,0.560311,0.221527,0.660274,0.780967,0.522110,0.623669,0.526139,0.733263,0.221922,0.532815,0.000737,42.674465,0.002621,0.002241,2.631741,0.004448,0.004465,0.000721,0.002128,4035384.304968,0.000000
-6299738.712624,1396281.410364,50791691.168371,34.945595,-1.101247,0.823877,0.827823,0.620423,0.123542,0.110821,0.540931,0.677931,0.285940,0.342134,0.083980,0.814352,0.464798,0.222264,0.368233,0.175511,0.173363,0.671177,0.494965,0.589624,0.402223,0.043479,0.028048,0.216468,0.021536,0.065832,0.774226,0.918143,0.274712,0.658996,0.465041,0.163221,0.356671,14.208906,18.680882,0.653192,0.214068,0.736961,0.834821,0.543242,0.638549,0.853287,0.939481,0.667544,0.343728,0.033825,45.054405,0.002162,0.000588,3.567798,0.004790,0.004765,0.000623,0.002226,6299738.712624,0.000000
-5279583.773358,1424204.072596,48607164.553853,34.302357,-1.824599,0.823920,0.955494,0.334387,0.406032,0.645303,0.826643,0.677725,0.820091,0.324251,0.968006,0.819146,0.465438,0.327948,0.369784,0.447540,0.173363,0.112882,0.509631,0.571592,0.272776,0.103062,0.353969,0.220049,0.021200,0.032452,0.654821,0.919740,0.865549,0.864447,0.461841,0.146655,0.224110,12.025567,19.444276,0.372255,0.253629,0.798399,0.794700,0.680579,0.704731,0.866663,0.887427,0.838718,0.578430,0.040917,45.697643,0.002724,0.000834,4.602039,0.004134,0.004160,0.000558,0.002291,5279583.773358,0.000000
-3936005.784042,1266112.317639,57104020.149468,43.033347,-1.349717,0.709511,0.821864,0.476225,0.060646,0.793469,0.530778,0.696664,0.919601,0.329218,0.092915,0.819146,0.464254,0.330252,0.365963,0.286908,0.099643,0.593603,0.086693,0.603335,0.402223,0.250550,0.264695,0.220312,0.145546,0.004153,0.804750,0.823238,0.384677,0.699081,0.454686,0.143482,0.354589,12.454286,20.437994,0.740417,0.182376,0.741082,0.793338,0.573970,0.644090,0.838162,0.908963,0.740686,0.418463,0.015052,36.966653,0.006522,0.000442,3.675497,0.004824,0.004801,0.000654,0.002195,3936005.784042,0.000000
-12148907.756598,1404640.520282,78597978.072058,45.427745,-0.175745,0.820084,0.927616,0.578734,0.454545,0.673659,0.540483,0.684664,0.427520,0.380956,0.091994,0.819146,0.415930,0.613326,0.370359,0.283163,0.858104,0.134524,0.164473,0.156987,0.357867,0.016474,0.026803,0.220035,0.157976,0.061647,0.648336,0.919069,0.270642,0.889661,0.456998,0.146810,0.224271,14.078409,18.914933,0.571691,0.155946,0.576767,0.818173,0.394155,0.597802,0.637787,0.909764,0.161168,0.341834,0.050529,34.572255,0.002359,0.001275,8.428812,0.004732,0.004729,0.000760,0.002089,12148907.756598,0.000000
-7643786.835733,1442626.689716,64851559.530456,37.309218,-1.841454,0.823877,0.956063,0.615916,0.310089,0.858335,0.531696,0.677725,0.715599,0.335061,0.963679,0.834930,0.306549,0.331108,0.371400,0.446755,0.178903,0.105272,0.510446,0.573216,0.406480,0.054899,0.356891,0.651071,0.052390,0.061421,0.628205,0.925038,0.865549,0.656489,0.461841,0.148953,0.204246,12.506020,18.604782,0.636013,0.237543,0.755862,0.806122,0.643057,0.714181,0.806730,0.893690,0.841413,0.514952,0.043112,42.690782,0.002133,0.000392,7.789565,0.004728,0.004734,0.000900,0.001949,7643786.835733,0.000000
-8039244.761819,1468494.463502,57654571.438256,34.825016,-0.102327,0.800404,0.929530,0.617053,0.449789,0.673636,0.531058,0.683474,0.426209,0.386025,0.091994,0.333911,0.765844,0.613326,0.364213,0.173420,0.859411,0.134524,0.506536,0.147311,0.371263,0.016474,0.029008,0.214404,0.021072,0.061647,0.648336,0.920662,0.269044,0.663646,0.463733,0.142766,0.224599,14.177857,18.840765,0.588028,0.181088,0.656183,0.810465,0.451965,0.581443,0.745189,0.900386,0.097265,0.340727,0.037484,45.174984,0.001200,0.002014,4.396081,0.003985,0.003981,0.000342,0.002507,8039244.761819,0.000000
-4977640.282278,1426438.850129,52311311.879969,33.666890,-1.824599,0.823846,0.874918,0.626245,0.151010,0.146091,0.541334,0.677725,0.913083,0.054367,0.193451,0.819146,0.464417,0.327948,0.369756,0.447530,0.173363,0.519296,0.510446,0.571592,0.436389,0.796499,0.361193,0.224223,0.012295,0.034586,0.601590,0.919740,0.865549,0.865472,0.461841,0.146530,0.220921,11.953764,19.374093,0.706443,0.247817,0.770120,0.796694,0.652018,0.692543,0.813691,0.857110,0.838718,0.578430,0.040917,46.333110,0.004818,0.001814,5.076810,0.004981,0.004985,0.000848,0.002001,4977640.282278,0.000000
-5805235.827355,1404441.281882,48540945.658174,33.337824,-1.719208,0.824024,0.938390,0.393360,0.318800,0.765086,0.534358,0.682063,0.456510,0.544851,0.112188,0.244657,0.299024,0.268173,0.399983,0.129561,0.866030,0.264567,0.087559,0.821385,0.296157,0.020160,0.278495,0.630012,0.005447,0.045245,0.641196,0.884061,0.639086,0.629107,0.463393,0.237436,0.226344,12.501245,19.089828,0.376889,0.262008,0.811503,0.819418,0.699943,0.723618,0.937343,0.954424,0.820792,0.501086,0.023049,46.662176,0.001328,0.000587,3.776212,0.004237,0.004233,0.000612,0.002237,5805235.827355,0.000000
-14824370.984435,1416027.912836,77851751.186087,54.746063,-0.686408,0.709246,0.819702,0.343517,0.420080,0.642950,0.784811,0.273061,0.456846,0.334157,0.535610,0.869811,0.552593,0.222214,0.569536,0.440865,0.163451,0.063311,0.110976,0.305037,0.744634,0.995009,0.481652,0.857942,0.142987,0.464660,0.027478,0.909506,0.656690,0.847599,0.464343,0.240906,0.081529,5.330753,6.345795,0.027455,0.161281,0.607122,0.771584,0.508568,0.643700,0.560734,0.650560,0.496619,0.498958,0.031659,25.253937,0.002749,0.000469,0.828858,0.003051,0.003102,0.000062,0.002787,14824370.984435,0.000000
-6509457.761971,1450572.636525,54776116.264895,34.239301,-1.800774,0.704432,0.927124,0.621484,0.063239,0.853107,0.530197,0.699191,0.713150,0.058822,0.095277,0.814447,0.467285,0.331747,0.370122,0.286908,0.169995,0.592330,0.506395,0.601892,0.382574,0.714416,0.264376,0.221139,0.012121,0.064960,0.640264,0.916480,0.400295,0.509401,0.461841,0.271154,0.333909,12.866128,18.533163,0.805405,0.228287,0.792099,0.810553,0.651105,0.701225,0.932994,0.949702,0.834829,0.394272,0.039567,45.760699,0.004424,0.001276,5.682533,0.004641,0.004613,0.000492,0.002357,6509457.761971,0.000000
-3515822.635039,1304435.115765,42935592.674334,35.186516,-0.739795,0.709245,0.839227,0.343517,0.055938,0.133803,0.556975,0.679410,0.906060,0.332064,0.054134,0.869811,0.747308,0.222214,0.375622,0.450071,0.163126,0.103754,0.057566,0.025872,0.768912,0.988994,0.656238,0.220353,0.025854,0.055605,0.802059,0.909571,0.233371,0.847599,0.461821,0.141233,0.094940,9.628197,18.465167,0.740466,0.214766,0.738539,0.794591,0.536565,0.590720,0.771482,0.813210,0.522788,0.329754,0.036744,44.813484,0.005398,0.001369,2.701077,0.004604,0.004623,0.000866,0.001983,3515822.635039,0.000000
-5981761.944029,1344327.331014,47768241.663383,36.501376,-1.435688,0.708512,0.935422,0.393242,0.172395,0.675698,0.542467,0.630879,0.456760,0.060547,0.492545,0.236301,0.331554,0.566728,0.359484,0.137770,0.859004,0.837426,0.111516,0.161116,0.298703,0.540262,0.289138,0.633319,0.053990,0.019148,0.649301,0.823151,0.872827,0.663616,0.449093,0.162935,0.224306,12.014656,19.885004,0.576083,0.261586,0.802339,0.812678,0.699447,0.715899,0.891417,0.933565,0.762048,0.515142,0.026331,43.498624,0.001551,0.000992,4.776604,0.004394,0.004388,0.000761,0.002088,5981761.944029,0.000000
-3838697.051724,1238190.246862,67695368.172385,50.918210,-0.308262,0.823536,0.780710,0.406582,0.151761,0.636212,0.531487,0.278658,0.912325,0.059128,0.053821,0.390354,0.464412,0.210674,0.388932,0.155126,0.856981,0.664830,0.022399,0.803396,0.404941,0.048475,0.270909,0.855190,0.227252,0.063700,0.627760,0.914874,0.671880,0.663988,0.465330,0.090880,0.355061,11.630133,18.657839,0.309952,0.179753,0.605929,0.798901,0.476467,0.638384,0.383796,0.759821,0.265277,0.503092,0.031903,29.081790,0.001200,0.000679,2.633096,0.004431,0.004441,0.000688,0.002161,3838697.051724,0.000000
-3215491.697189,1301008.452240,64485946.676721,39.726524,-0.732993,0.855516,0.835483,0.616905,0.055988,0.642011,0.541004,0.077835,0.906078,0.335116,0.057811,0.817713,0.464294,0.222214,0.569536,0.278366,0.163451,0.105225,0.493554,0.026928,0.768912,0.963912,0.654918,0.220032,0.088500,0.042275,0.803256,0.909456,0.232310,0.669402,0.417115,0.143671,0.080016,10.023025,18.937164,0.743750,0.181515,0.679778,0.778578,0.489851,0.614344,0.590717,0.682837,0.519531,0.329363,0.135361,40.273476,0.001866,0.000713,3.937381,0.004966,0.004958,0.000788,0.002061,3215491.697189,0.000000
-7440105.363865,1405390.101817,63079316.599386,39.263759,-1.833581,0.823877,0.832727,0.617053,0.156412,0.629837,0.528404,0.699739,0.715599,0.335061,0.964614,0.817601,0.463429,0.264463,0.364535,0.292325,0.178583,0.457283,0.510446,0.571809,0.291689,0.054899,0.277011,0.655480,0.075961,0.067685,0.628547,0.920001,0.865549,0.883906,0.463241,0.148953,0.204201,12.858448,18.485170,0.609397,0.238538,0.759175,0.806851,0.646825,0.714991,0.811674,0.893723,0.840160,0.578328,0.038201,40.736241,0.002807,0.001826,4.675644,0.004880,0.004887,0.000937,0.001912,7440105.363865,0.000000
-4868413.916906,1397301.668284,46867015.638804,33.981510,-1.830114,0.819051,0.928095,0.334387,0.406034,0.645303,0.826643,0.697799,0.904059,0.088221,0.165534,0.838029,0.464192,0.328185,0.369784,0.294110,0.173499,0.112882,0.466940,0.571592,0.272776,0.103062,0.353969,0.219708,0.021200,0.016614,0.654821,0.921482,0.865549,0.627604,0.461836,0.154746,0.333279,11.985339,19.921204,0.382698,0.258316,0.806370,0.792425,0.689239,0.702960,0.881974,0.894104,0.839605,0.503201,0.041649,46.018490,0.002724,0.001090,3.995397,0.004148,0.004175,0.000574,0.002275,4868413.916906,0.000000
-5039715.250277,1419959.002604,53677695.211208,34.127269,-1.827290,0.824041,0.927108,0.617204,0.056572,0.674916,0.541448,0.677725,0.916481,0.050094,0.135677,0.819246,0.464161,0.330589,0.370121,0.283166,0.159947,0.258718,0.495603,0.604601,0.334436,0.340740,0.269564,0.220035,0.021200,0.024564,0.647535,0.919949,0.781869,0.699145,0.462189,0.148626,0.355103,12.832661,19.769273,0.869716,0.239796,0.771187,0.795501,0.647603,0.688416,0.841595,0.882046,0.839151,0.545044,0.040301,45.872731,0.004652,0.001347,6.533458,0.004967,0.004945,0.000780,0.002069,5039715.250277,0.000000
-6539973.165846,1378038.325855,49594408.040291,37.462307,-1.825431,0.822632,0.956651,0.393972,0.178617,0.592325,0.807242,0.665966,0.269639,0.366472,0.088118,0.749481,0.318134,0.330483,0.364193,0.448433,0.173251,0.796382,0.515132,0.166342,0.790651,0.724772,0.766971,0.547484,0.053368,0.061312,0.717163,0.920001,0.865793,0.858031,0.461841,0.170864,0.220921,9.299664,18.222306,0.553936,0.274628,0.813421,0.801546,0.710956,0.711121,0.902390,0.928749,0.838852,0.578425,0.041025,42.537693,0.005017,0.001251,4.644221,0.004366,0.004382,0.000730,0.002119,6539973.165846,0.000000
-9560201.767240,1326663.159534,61453461.295495,43.371195,-0.665556,0.823876,0.955784,0.620652,0.056664,0.107042,0.529666,0.673838,0.281390,0.386580,0.083558,0.659182,0.464257,0.336794,0.370397,0.274413,0.173363,0.585204,0.507978,0.097720,0.402223,0.043479,0.026988,0.232468,0.131850,0.060336,0.773519,0.917321,0.270356,0.663632,0.458936,0.140160,0.223111,14.231436,18.901363,0.830969,0.191669,0.685679,0.831499,0.496262,0.627572,0.774064,0.922756,0.486012,0.342236,0.045820,36.628805,0.003980,0.001243,5.815074,0.004907,0.004885,0.000727,0.002122,9560201.767240,0.000000
-7469956.281726,1455826.846343,59520558.561870,36.200560,-0.815133,0.823624,0.834282,0.620434,0.171710,0.634789,0.825085,0.677956,0.700964,0.342380,0.089046,0.819065,0.471885,0.603652,0.370149,0.299396,0.173730,0.602125,0.628583,0.606524,0.860289,0.987903,0.271480,0.215131,0.021851,0.124313,0.774226,0.824687,0.278840,0.861636,0.430918,0.148219,0.074934,12.617056,16.751827,0.477385,0.171307,0.705210,0.753591,0.499390,0.582526,0.445610,0.520269,0.557420,0.374189,0.065583,43.799440,0.005681,0.001583,9.118665,0.004802,0.004774,0.000637,0.002212,7469956.281726,0.000000
-11047862.868774,1576532.545138,63178602.809552,55.362485,-1.509330,0.709446,0.962785,0.618601,0.063565,0.630402,0.870777,0.681065,0.698192,0.073357,0.089019,0.867979,0.693093,0.606121,0.569393,0.301482,0.863425,0.512237,0.202597,0.068646,0.844252,0.998661,0.271557,0.229102,0.149946,0.464616,0.627055,0.823165,0.659156,0.881566,0.461553,0.304734,0.059429,12.841862,6.579770,0.412002,0.179564,0.666664,0.681411,0.530525,0.540998,0.160357,0.199427,0.778942,0.532109,0.001464,24.637515,0.006708,0.003718,9.160398,0.004355,0.004326,0.000249,0.002600,11047862.868774,0.000000
-6509457.761971,1450572.636525,54776116.264895,34.239301,-1.800774,0.704432,0.927124,0.621484,0.063239,0.853107,0.530197,0.699191,0.713150,0.058822,0.095277,0.814447,0.467285,0.331747,0.370122,0.286908,0.169995,0.592330,0.506395,0.601892,0.382574,0.714416,0.264376,0.221139,0.012121,0.064960,0.640264,0.916480,0.400295,0.509401,0.461841,0.271154,0.333909,12.866128,18.533163,0.805405,0.228287,0.792099,0.810553,0.651105,0.701225,0.932994,0.949702,0.834829,0.394272,0.039567,45.760699,0.004424,0.001276,5.682533,0.004641,0.004613,0.000492,0.002357,6509457.761971,0.000000
