#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-14944061.226070,1462960.019899,77990665.514494,56.167637,-1.751546,0.896168,0.952613,0.569624,0.712053,0.701223,0.940745,0.604331,0.343071,0.203353,0.538179,0.642508,0.546636,0.421936,0.577527,0.732074,0.333648,0.491874,0.040889,0.909868,0.021334,0.678047,0.783917,0.567886,0.320476,0.000167,0.557617,0.959784,0.729391,0.928476,0.428732,0.437514,0.330097,8.598698,20.214419,0.271099,0.211076,0.735213,0.810147,0.651334,0.713583,0.901645,0.946584,0.826494,0.509734,0.009801,23.832363,0.002896,0.000276,11.928754,0.004762,0.004767,0.000954,0.001895,14944061.226070,0.000000
-15356903.064420,1411785.950754,87798023.153004,55.991221,-0.770672,0.897059,0.951241,0.574899,0.712053,0.669109,0.412457,0.411049,0.355862,0.075593,0.577811,0.642512,0.553601,0.423022,0.150566,0.735655,0.333648,0.491874,0.045507,0.931463,0.021334,0.685295,0.454213,0.584449,0.319454,0.000157,0.530810,0.959825,0.817688,0.928355,0.294472,0.353182,0.339492,10.223372,20.471232,0.400355,0.181907,0.599844,0.791157,0.529788,0.689374,0.737220,0.917341,0.537298,0.544313,0.266026,24.008779,0.000247,0.000330,6.023966,0.004820,0.004826,0.000984,0.001865,15356903.064420,0.000000
-13871531.250824,1363692.048270,93785513.475283,55.846853,-0.728170,0.682047,0.952569,0.563056,0.716284,0.710508,0.927451,0.054855,0.347789,0.222200,0.578458,0.642512,0.541767,0.201060,0.155474,0.983670,0.333648,0.491874,0.423224,0.316690,0.669209,0.676947,0.783917,0.922399,0.316253,0.000046,0.530653,0.959784,0.729391,0.907915,0.289603,0.355570,0.330055,8.584985,20.200931,0.512834,0.180854,0.567513,0.763089,0.503498,0.666650,0.694693,0.895196,0.517208,0.509734,0.212512,24.153147,0.000259,0.005165,7.721069,0.004631,0.004656,0.000790,0.002059,13871531.250824,0.000000
-13678152.542984,1554526.587971,83959838.359590,44.701901,-0.720207,0.920742,0.952569,0.565019,0.712053,0.669151,0.933473,0.622750,0.343071,0.454062,0.577881,0.642512,0.557347,0.418411,0.155474,0.732074,0.333648,0.495586,0.040889,0.933474,0.017420,0.676489,0.783465,0.567917,0.116106,0.157480,0.530653,0.952511,0.727327,0.928476,0.291303,0.435351,0.341624,9.280578,15.401161,0.390350,0.209926,0.590486,0.717713,0.516353,0.622584,0.724709,0.857756,0.513348,0.511523,0.013374,35.298099,0.000261,0.000235,12.160902,0.004591,0.004599,0.000871,0.001978,13678152.542984,0.000000
-11469218.121087,1478759.430173,72308010.886214,44.248639,-1.367375,0.893217,0.961640,0.571123,0.759366,0.669151,0.937687,0.622172,0.329275,0.069025,0.577881,0.583567,0.555993,0.478697,0.193246,0.725974,0.313565,0.491874,0.128176,0.922868,0.018524,0.920393,0.767490,0.567917,0.156838,0.013646,0.684868,0.833185,0.727327,0.909156,0.432406,0.394439,0.330238,9.067441,19.750470,0.454172,0.234806,0.718432,0.790763,0.630881,0.690902,0.893522,0.938407,0.745225,0.556361,0.066049,35.751361,0.000346,0.001811,12.545405,0.004737,0.004740,0.000945,0.001904,11469218.121087,0.000000
-14944061.226070,1462960.019899,77990665.514494,56.167637,-1.751546,0.896168,0.952613,0.569624,0.712053,0.701223,0.940745,0.604331,0.343071,0.203353,0.538179,0.642508,0.546636,0.421936,0.577527,0.732074,0.333648,0.491874,0.040889,0.909868,0.021334,0.678047,0.783917,0.567886,0.320476,0.000167,0.557617,0.959784,0.729391,0.928476,0.428732,0.437514,0.330097,8.598698,20.214419,0.271099,0.211076,0.735213,0.810147,0.651334,0.713583,0.901645,0.946584,0.826494,0.509734,0.009801,23.832363,0.002896,0.000276,11.928754,0.004762,0.004767,0.000954,0.001895,14944061.226070,0.000000
-15556546.221942,1430200.115338,84570468.453208,56.065127,-1.747917,0.897059,0.952569,0.574418,0.712053,0.669108,0.933473,0.411469,0.343071,0.076807,0.577881,0.642512,0.553502,0.478452,0.155474,0.735678,0.333648,0.491874,0.045827,0.931463,0.129961,0.685342,0.453709,0.567945,0.320493,0.000046,0.530653,0.959784,0.730610,0.928476,0.428150,0.355584,0.329934,10.257961,20.477939,0.386813,0.205607,0.717748,0.824148,0.638570,0.726842,0.889264,0.953568,0.825864,0.510211,0.131615,23.934873,0.000261,0.000346,11.059900,0.004818,0.004822,0.000971,0.001878,15556546.221942,0.000000
-15698032.288183,1462757.853570,80184418.608374,56.163998,-1.711744,0.922876,0.952643,0.574413,0.728671,0.338700,0.905974,0.412522,0.343071,0.224512,0.435257,0.638385,0.541767,0.426372,0.925973,0.540798,0.340693,0.785388,0.045309,0.931463,0.021334,0.447859,0.781456,0.549196,0.320492,0.000046,0.530655,0.948269,0.729391,0.937963,0.428150,0.360152,0.330097,9.086281,20.221045,0.148086,0.196127,0.728331,0.830123,0.646057,0.730517,0.897069,0.956556,0.819449,0.513857,0.126509,23.836002,0.005807,0.000921,10.158350,0.004633,0.004629,0.000887,0.001962,15698032.288183,0.000000
-16030392.460266,1454359.437319,79734487.344706,58.084535,-1.737024,0.897177,0.951200,0.574341,0.327617,0.185940,0.950643,0.389867,0.342891,0.084178,0.539115,0.642512,0.544061,0.476238,0.909469,0.738284,0.341618,0.267650,0.134209,0.934051,0.659514,0.900312,0.782971,0.584422,0.319486,0.059274,0.659447,0.955051,0.818523,0.928532,0.428784,0.433658,0.330097,8.196451,18.408970,0.211674,0.226047,0.726926,0.809740,0.644419,0.713182,0.896025,0.946447,0.823956,0.546410,0.056878,21.915465,0.008911,0.001422,8.607568,0.004813,0.004811,0.001002,0.001847,16030392.460266,0.000000
-15014227.911840,1430786.738457,78504884.259664,56.207309,-1.726232,0.897059,0.952570,0.574415,0.712053,0.669163,0.940757,0.602191,0.343071,0.203235,0.538749,0.642510,0.554889,0.478452,0.155474,0.732074,0.333648,0.491874,0.040889,0.931463,0.129961,0.676948,0.783917,0.567886,0.320492,0.001308,0.531223,0.952875,0.729391,0.928476,0.428150,0.356784,0.330097,8.758400,20.179831,0.385937,0.200879,0.734229,0.808618,0.651533,0.713333,0.901050,0.945835,0.822046,0.512203,0.128552,23.792691,0.000261,0.000278,12.376837,0.004791,0.004796,0.000950,0.001899,15014227.911840,0.000000
-9688555.254135,1314392.347764,70535790.021092,50.536512,-0.621845,0.344019,0.934407,0.574728,0.122270,0.693350,0.859908,0.597886,0.007748,0.780656,0.590931,0.642244,0.597340,0.422729,0.912617,0.979425,0.313996,0.492099,0.217951,0.968097,0.641402,0.653814,0.436101,0.597510,0.245220,0.003674,0.274218,0.905532,0.821384,0.018389,0.297164,0.434264,0.274528,11.071783,20.322568,0.425186,0.225358,0.647812,0.749468,0.569170,0.654063,0.795522,0.888469,0.463047,0.267356,0.049622,29.463488,0.007731,0.004874,1.976982,0.004066,0.004077,0.000025,0.002824,9688555.254135,0.000000
-14962601.837502,1465842.626768,78259165.258285,56.164552,-1.749456,0.922639,0.952613,0.569624,0.712053,0.701223,0.941264,0.604331,0.336393,0.203353,0.538529,0.642513,0.546636,0.421936,0.581488,0.729781,0.333607,0.491874,0.040889,0.909181,0.021334,0.678047,0.783917,0.567886,0.320494,0.000037,0.532509,0.959784,0.729391,0.928534,0.428397,0.437514,0.330097,8.601663,20.218900,0.271306,0.210342,0.734375,0.809887,0.650605,0.713333,0.901026,0.946423,0.826131,0.509734,0.009801,23.835448,0.002934,0.000277,11.873030,0.004765,0.004770,0.000958,0.001891,14962601.837502,0.000000
-10579973.182540,1497240.461539,67999172.837429,40.815483,-0.685841,0.920742,0.952569,0.574955,0.696046,0.670874,0.933473,0.619616,0.343071,0.454062,0.577881,0.642942,0.569722,0.445749,0.142571,0.732074,0.474107,0.495586,0.040889,0.931508,0.017420,0.273553,0.783465,0.568042,0.114890,0.002777,0.530652,0.941601,0.727327,0.928090,0.291303,0.435351,0.341624,9.690689,20.060378,0.570195,0.222684,0.652140,0.726814,0.568562,0.631062,0.795088,0.866303,0.496334,0.515447,0.013374,39.184517,0.000233,0.000247,12.614160,0.004801,0.004806,0.000973,0.001876,10579973.182540,0.000000
-12388140.722563,1375801.702548,75571730.878975,50.453391,-0.638993,0.344019,0.934407,0.574728,0.122270,0.691375,0.859908,0.421658,0.350907,0.112652,0.497750,0.645220,0.809498,0.422365,0.382735,0.980650,0.313996,0.492308,0.218173,0.969023,0.641402,0.653814,0.133566,0.601105,0.245220,0.003641,0.278398,0.911772,0.811945,0.941134,0.296836,0.434264,0.433966,12.886618,20.566859,0.531354,0.218838,0.617078,0.742396,0.539802,0.644402,0.761846,0.882469,0.472176,0.560139,0.052682,29.546609,0.009409,0.004886,1.685433,0.004059,0.004069,0.000016,0.002833,12388140.722563,0.000000
-14339405.488783,1438536.987019,71452066.190046,56.162459,-1.121185,0.893116,0.952569,0.574903,0.467121,0.669151,0.527116,0.623803,0.343071,0.454062,0.577881,0.642512,0.541767,0.477375,0.893242,0.732074,0.333648,0.259911,0.404884,0.933474,0.018388,0.676657,0.787640,0.732717,0.320423,0.000099,0.530653,0.952710,0.726809,0.927824,0.340405,0.356994,0.330097,8.800668,20.214045,0.248910,0.176572,0.701495,0.797162,0.617681,0.697464,0.859305,0.929792,0.674107,0.511248,0.206954,23.837541,0.008068,0.004625,7.444995,0.004892,0.004893,0.001005,0.001844,14339405.488783,0.000000
-14595764.193586,1462302.128442,74636997.174103,56.159625,-1.725087,0.893217,0.936685,0.576334,0.712053,0.669151,0.439978,0.622675,0.343071,0.454062,0.538684,0.642488,0.528448,0.478697,0.594492,0.730416,0.314491,0.491874,0.041023,0.925507,0.018524,0.600589,0.784120,0.567917,0.320423,0.000046,0.530463,0.952511,0.720278,0.928476,0.428150,0.434323,0.330097,8.889451,20.223140,0.250356,0.206360,0.742743,0.832933,0.657101,0.731966,0.906825,0.957829,0.821842,0.508753,0.012428,23.840375,0.003061,0.000274,5.923815,0.004762,0.004757,0.000954,0.001895,14595764.193586,0.000000
-11534271.422355,1583590.662913,86593329.938113,39.959974,-0.706559,0.854673,0.804818,0.789553,0.697289,0.668844,0.421297,0.467440,0.623128,0.050973,0.429952,0.583846,0.553537,0.306528,0.380069,0.997134,0.538880,0.488208,0.130590,0.922395,0.633661,0.420917,0.454047,0.411315,0.058887,0.158333,0.683405,0.957988,0.868864,0.547439,0.287785,0.394473,0.342521,11.440440,15.615622,0.330280,0.226126,0.579012,0.758475,0.507114,0.656853,0.707932,0.891060,0.506661,0.469417,0.154402,40.040026,0.001352,0.001017,3.045704,0.003906,0.003927,0.000564,0.002285,11534271.422355,0.000000
-15278158.398914,1369390.825106,83033371.838816,55.992991,-0.717731,0.896999,0.951241,0.574899,0.419734,0.618379,0.650052,0.411049,0.355862,0.075593,0.580730,0.642512,0.556675,0.420113,0.153028,0.735655,0.336607,0.264060,0.045507,0.931359,0.021334,0.685709,0.460084,0.584294,0.319454,0.000157,0.530810,0.836717,0.817688,0.915120,0.336454,0.353182,0.189051,10.662618,20.450981,0.506108,0.193324,0.626879,0.787285,0.550436,0.683942,0.794077,0.925497,0.512142,0.592167,0.266026,24.007009,0.000533,0.000052,8.970866,0.004917,0.004922,0.001024,0.001825,15278158.398914,0.000000
-14545957.152098,1428805.028464,72001991.032577,56.159563,-1.725087,0.893217,0.952569,0.574903,0.712053,0.669151,0.933473,0.622750,0.343071,0.454062,0.577881,0.642512,0.541767,0.478697,0.155474,0.732074,0.333648,0.491874,0.040889,0.933474,0.018524,0.676657,0.783917,0.567917,0.320423,0.000046,0.530653,0.952511,0.727327,0.928476,0.428150,0.357084,0.330097,8.845666,20.217671,0.385666,0.199215,0.752421,0.809262,0.666467,0.713756,0.913184,0.946174,0.821842,0.511523,0.128390,23.840437,0.000261,0.000278,12.510083,0.004797,0.004795,0.000960,0.001889,14545957.152098,0.000000
-13967214.827688,1543515.297168,87032335.044860,44.631203,-0.726789,0.920742,0.954784,0.601202,0.728863,0.669151,0.933473,0.622667,0.343071,0.445552,0.426604,0.920594,0.557347,0.418411,0.145063,0.732074,0.333648,0.495586,0.199059,0.044366,0.594140,0.676489,0.461291,0.567917,0.116106,0.157480,0.564876,0.952511,0.727327,0.442659,0.292059,0.435351,0.337586,11.367081,15.665017,0.623062,0.213276,0.582972,0.713555,0.511195,0.620206,0.716069,0.854266,0.516541,0.477294,0.013374,35.368797,0.000224,0.000289,13.130991,0.004640,0.004651,0.000869,0.001980,13967214.827688,0.000000
-11542758.112259,1481016.694938,72784054.597836,44.248639,-1.367375,0.893217,0.961640,0.582118,0.759366,0.669151,0.937687,0.622172,0.329275,0.069025,0.577881,0.583567,0.555993,0.478697,0.193246,0.725974,0.313565,0.491874,0.130867,0.922868,0.018524,0.920393,0.767490,0.567917,0.156838,0.013646,0.684868,0.833185,0.727327,0.909156,0.432406,0.394439,0.330238,9.091512,19.750270,0.461807,0.234457,0.717003,0.790782,0.629664,0.690882,0.892519,0.938417,0.745225,0.556361,0.066049,35.751361,0.000346,0.001825,12.845683,0.004728,0.004732,0.000941,0.001908,11542758.112259,0.000000
-13834034.301974,1616534.700169,102196076.924567,44.701901,-0.765504,0.932513,0.935471,0.967145,0.712053,0.669151,0.933473,0.168640,0.343071,0.469358,0.368257,0.645127,0.557347,0.418411,0.155474,0.725814,0.333645,0.495586,0.040889,0.933474,0.017420,0.997837,0.783465,0.973931,0.116106,0.157480,0.530653,0.966963,0.727327,0.928476,0.291303,0.425056,0.337302,9.452480,15.422779,0.437311,0.201465,0.528340,0.767354,0.464626,0.663904,0.644039,0.898724,0.534900,0.506376,0.035215,35.298099,0.000261,0.000110,10.712835,0.004283,0.004294,0.000662,0.002187,13834034.301974,0.000000
-11990578.619575,1485735.767736,79136552.767391,44.615611,-0.891189,0.888416,0.952624,0.574899,0.712053,0.680791,0.416137,0.605954,0.355098,0.436727,0.538179,0.642512,0.786503,0.422365,0.912638,0.736902,0.313996,0.491874,0.045513,0.933370,0.016222,0.682032,0.787977,0.013704,0.166410,0.000158,0.557143,0.952865,0.817665,0.007073,0.311340,0.434264,0.234923,9.040206,20.166810,0.343387,0.226123,0.640444,0.779559,0.543810,0.553931,0.791279,0.924089,0.589832,0.263691,0.055186,35.384389,0.006836,0.000318,5.889509,0.004798,0.004798,0.000952,0.001897,11990578.619575,0.000000
-12222690.685249,1477506.436367,82272533.153311,45.623289,-0.777081,0.888030,0.936415,0.574891,0.712053,0.692786,0.416137,0.610420,0.353045,0.444792,0.496452,0.642512,0.785109,0.426657,0.912638,0.978949,0.313996,0.491874,0.045513,0.933370,0.643537,0.682032,0.444980,0.591984,0.180971,0.000158,0.276024,0.952474,0.817611,0.013680,0.297900,0.434264,0.234637,10.714213,20.454784,0.321790,0.211983,0.617327,0.773682,0.535979,0.545532,0.759675,0.913623,0.540254,0.266447,0.055162,34.376711,0.006981,0.000337,5.659714,0.004786,0.004788,0.000953,0.001896,12222690.685249,0.000000
-12341081.260095,1456691.589257,66502074.376647,46.103679,-0.782247,0.851905,0.960108,0.646904,0.715583,0.759773,0.999057,0.606569,0.471097,0.504671,0.335231,0.550373,0.800982,0.255444,0.623753,0.729251,0.866951,0.260133,0.396470,0.841280,0.962066,0.667599,0.445077,0.291397,0.185390,0.005569,0.552884,0.950678,0.819655,0.068839,0.299165,0.221526,0.239679,10.975829,20.304065,0.428951,0.172407,0.692391,0.745035,0.548760,0.557462,0.838051,0.883623,0.542623,0.288748,0.211546,33.896321,0.002285,0.006450,13.225551,0.004648,0.004654,0.000828,0.002021,12341081.260095,0.000000
-15501921.667995,1423334.758296,87848547.106035,55.979493,-0.011397,0.897059,0.951348,0.574899,0.712053,0.669109,0.951439,0.351158,0.318932,0.075593,0.577811,0.642485,0.556046,0.423022,0.104155,0.735655,0.306864,0.491874,0.045507,0.931459,0.149951,0.685295,0.415296,0.585166,0.319454,0.000157,0.530810,0.728735,0.859661,0.928774,0.294465,0.437384,0.339492,10.756017,20.497553,0.415673,0.167356,0.520093,0.713046,0.441220,0.602057,0.658777,0.864485,0.011332,0.628184,0.066736,24.020507,0.000134,0.000334,10.452565,0.004816,0.004822,0.000970,0.001879,15501921.667995,0.000000
-11895615.697221,1459550.501732,80480858.970750,44.533392,-1.004667,0.544752,0.920753,0.574899,0.712053,0.680791,0.416137,0.610420,0.372864,0.450772,0.538182,0.642512,0.786503,0.408169,0.912645,0.742871,0.329995,0.491874,0.045513,0.933370,0.643537,0.682032,0.444980,0.009180,0.166410,0.000158,0.530810,0.996605,0.817688,0.714796,0.308581,0.434264,0.234637,10.582661,20.438840,0.278130,0.236103,0.638492,0.781082,0.564515,0.683440,0.785386,0.912263,0.633833,0.530899,0.055196,35.466608,0.006209,0.000319,4.205403,0.004615,0.004596,0.000481,0.002368,11895615.697221,0.000000
-15881165.083338,1475302.469706,79526082.384442,61.072703,-1.725086,0.650020,0.936685,0.576329,0.712053,0.669151,0.444291,0.622819,0.343071,0.454062,0.538684,0.642488,0.528448,0.426345,0.598995,0.730637,0.313986,0.491874,0.041023,0.925507,0.651468,0.600798,0.786334,0.567917,0.324388,0.136135,0.530811,0.952511,0.812092,0.928476,0.428150,0.434323,0.235567,9.133160,16.124994,0.111287,0.209185,0.729311,0.818739,0.645657,0.719899,0.897662,0.950997,0.821842,0.544828,0.052619,18.927297,0.003106,0.000205,5.220543,0.004533,0.004539,0.000522,0.002327,15881165.083338,0.000000
-14048671.481683,1638133.377864,73488391.586806,47.339018,-1.724958,0.891913,0.939663,0.582648,0.710781,0.665032,0.930353,0.595653,0.303445,0.651540,0.312317,0.642406,0.823271,0.425302,0.580837,0.719799,0.853762,0.494591,0.364188,0.944434,0.654748,0.486590,0.781737,0.003446,0.150002,0.151942,0.530676,0.952470,0.818933,0.926807,0.428150,0.434264,0.329762,9.975798,15.588441,0.279434,0.231734,0.740560,0.791338,0.652357,0.694628,0.905355,0.936492,0.821820,0.547531,0.055741,32.660982,0.002936,0.010429,13.500588,0.004556,0.004560,0.000778,0.002071,14048671.481683,0.000000
-11741622.486242,1365173.773618,86393577.575178,56.164741,-1.747917,0.897059,0.952252,0.574418,0.021073,0.669151,0.933473,0.063987,0.342835,0.215642,0.577881,0.643236,0.538448,0.478452,0.155474,0.732074,0.336145,0.491874,0.360002,0.931463,0.021334,0.677001,0.783917,0.567886,0.320492,0.000046,0.530653,0.959784,0.729391,0.928476,0.428150,0.355570,0.330097,9.259559,20.179669,0.773134,0.223134,0.703404,0.834616,0.627954,0.736718,0.878659,0.958536,0.825864,0.509734,0.131615,23.835259,0.003622,0.005459,8.435961,0.005050,0.005052,0.001069,0.001780,11741622.486242,0.000000
-13270943.908257,1377395.792844,83828524.577891,50.577077,-0.038282,0.645219,0.820165,0.565018,0.453617,0.226341,0.890020,0.409412,0.364734,0.349817,0.537118,0.391987,0.601889,0.425533,0.598687,0.866540,0.480657,0.659002,0.056121,0.848196,0.633146,0.271712,0.273161,0.396224,0.247139,0.001735,0.965696,0.737993,0.919933,0.677966,0.293891,0.473784,0.069184,11.929256,20.536938,0.262440,0.195485,0.527057,0.717557,0.450140,0.608906,0.666388,0.816142,0.037558,0.503696,0.017379,29.422923,0.005881,0.000993,7.171336,0.004114,0.004123,0.000658,0.002191,13270943.908257,0.000000
-14575619.271586,1413740.485344,78124119.545966,55.960348,-0.638993,0.906720,0.934407,0.574728,0.122270,0.690441,0.859908,0.421579,0.350907,0.112652,0.497750,0.645220,0.809957,0.422365,0.382735,0.980650,0.313996,0.492308,0.220668,0.930247,0.020318,0.653366,0.137761,0.601105,0.318747,0.003641,0.278398,0.911772,0.811945,0.927601,0.296836,0.434264,0.336746,12.833107,20.602379,0.644797,0.197714,0.619168,0.754682,0.541494,0.654604,0.764128,0.892233,0.472176,0.560139,0.052682,24.039652,0.009409,0.004872,12.042960,0.005004,0.005005,0.001052,0.001797,14575619.271586,0.000000
