#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-9395065.670331,1531445.029936,70646402.223214,41.926551,-0.972601,0.873167,0.934330,0.606293,0.555679,0.310838,0.109612,0.650542,0.693760,0.337485,0.579013,0.433838,0.281665,0.986899,0.613641,0.316678,0.799947,0.102662,0.174847,0.370574,0.832339,0.450042,0.019781,0.327815,0.063745,0.232949,0.256431,0.965075,0.513436,0.538294,0.319056,0.274257,0.098670,12.608917,13.736518,0.180296,0.152040,0.676401,0.697765,0.499086,0.514837,0.592927,0.652540,0.621902,0.423418,0.373300,38.073449,0.001333,0.000451,3.468866,0.003640,0.003632,0.000385,0.002464,9395065.670331,0.000000
-9816606.289500,1533326.106553,70213465.128245,41.940661,-0.495541,0.883959,0.934330,0.678723,0.545640,0.311457,0.109612,0.650542,0.693070,0.332509,0.579013,0.402400,0.281607,0.986719,0.612420,0.313960,0.799945,0.102662,0.174630,0.365209,0.832378,0.450042,0.070994,0.327970,0.063792,0.232949,0.256431,0.915938,0.510252,0.489478,0.308566,0.216363,0.098668,12.719717,13.700041,0.206997,0.130013,0.637769,0.674314,0.462412,0.478559,0.550353,0.614355,0.390759,0.438277,0.480391,38.059339,0.000946,0.000359,3.329128,0.003748,0.003737,0.000429,0.002420,9816606.289500,0.000000
-9466989.428971,1505255.365635,68933013.028383,43.709309,-0.588412,0.876471,0.933273,0.608073,0.544415,0.310828,0.109612,0.629175,0.698075,0.339186,0.578060,0.339356,0.281812,0.997696,0.613957,0.316678,0.799947,0.103468,0.174792,0.370774,0.832378,0.450741,0.052391,0.231239,0.084600,0.232949,0.256439,0.915965,0.511042,0.469968,0.289464,0.271063,0.095094,12.100896,13.719778,0.142872,0.139633,0.657178,0.678596,0.463285,0.479168,0.558463,0.622201,0.444792,0.438583,0.385274,36.290691,0.000743,0.000474,2.952507,0.003515,0.003506,0.000324,0.002525,9466989.428971,0.000000
-9448163.401083,1520539.031970,70347910.545605,42.142206,-0.872865,0.953231,0.924661,0.608525,0.544415,0.292804,0.109612,0.654543,0.690746,0.339207,0.579013,0.403485,0.280527,0.987013,0.422729,0.316678,0.799947,0.102662,0.167658,0.370574,0.832378,0.449096,0.070522,0.327943,0.066168,0.232914,0.256431,0.955130,0.510252,0.489478,0.308464,0.274257,0.098670,12.390283,13.693260,0.196709,0.150088,0.668885,0.691268,0.481289,0.497946,0.590614,0.652243,0.582247,0.425382,0.371224,37.857794,0.001147,0.000428,3.057181,0.003569,0.003562,0.000341,0.002508,9448163.401083,0.000000
-7852426.738344,1404796.270875,65437912.620020,45.128610,-1.270800,0.892432,0.934332,0.668816,0.465895,0.186760,0.124177,0.648241,0.718971,0.339349,0.578016,0.433531,0.298885,0.998417,0.657587,0.316678,0.775695,0.102261,0.174538,0.370570,0.832107,0.559686,0.096635,0.326207,0.169888,0.015698,0.256005,0.915940,0.560118,0.489762,0.421547,0.274257,0.098688,12.423049,20.277820,0.306467,0.164015,0.697871,0.714521,0.521693,0.533600,0.646887,0.691635,0.719393,0.458156,0.127663,34.871390,0.002092,0.000594,3.311587,0.004352,0.004342,0.000753,0.002096,7852426.738344,0.000000
-8026359.237437,1466742.904072,69493722.889089,36.785190,-0.823611,0.876926,0.946760,0.768160,0.544415,0.313573,0.066563,0.650417,0.691187,0.339207,0.579002,0.433566,0.281678,0.981330,0.613592,0.336528,0.683434,0.102660,0.210090,0.369841,0.826112,0.450042,0.098645,0.327942,0.063801,0.000184,0.256427,0.929487,0.510252,0.489478,0.312097,0.274822,0.098670,13.153814,20.690785,0.440946,0.171208,0.678117,0.715907,0.512416,0.530969,0.629872,0.693705,0.561156,0.433774,0.368858,43.214810,0.001306,0.000555,3.223344,0.004380,0.004368,0.000754,0.002095,8026359.237437,0.000000
-7629642.575191,1433728.259539,69786852.061884,38.658653,-0.589187,0.876996,0.935812,0.668816,0.544415,0.179040,0.109612,0.651629,0.721180,0.339186,0.578034,0.433531,0.281692,0.997850,0.657516,0.316678,0.799947,0.102662,0.174603,0.375798,0.832328,0.437768,0.068407,0.323782,0.086086,0.009451,0.141299,0.915940,0.559688,0.489762,0.289562,0.274257,0.082340,13.017763,20.442711,0.340241,0.160965,0.654111,0.687819,0.475538,0.494606,0.479540,0.572756,0.445222,0.457984,0.403460,41.341347,0.001624,0.000530,3.332790,0.004187,0.004176,0.000659,0.002190,7629642.575191,0.000000
-9521199.296561,1547163.259796,69830059.033516,41.766059,-0.699261,0.829449,0.934330,0.603608,0.699857,0.310832,0.087026,0.650542,0.702208,0.339207,0.579057,0.468082,0.281787,0.986838,0.613640,0.316678,0.799947,0.102662,0.178077,0.370491,0.832265,0.450042,0.095004,0.327565,0.061686,0.232949,0.255927,0.916075,0.510219,0.439473,0.302299,0.274631,0.098670,12.140644,13.682365,0.153156,0.140993,0.641784,0.663954,0.440027,0.456668,0.554041,0.617746,0.503048,0.438219,0.369638,38.233941,0.001359,0.000385,3.500301,0.003438,0.003429,0.000279,0.002570,9521199.296561,0.000000
-9694507.088687,1545156.848368,70128132.603777,41.926407,-0.974514,0.873136,0.934330,0.668496,0.544040,0.310784,0.109612,0.650528,0.693760,0.337485,0.579014,0.433838,0.281665,0.986899,0.613640,0.316678,0.799947,0.102662,0.174847,0.341779,0.832339,0.450042,0.019051,0.327815,0.063745,0.232949,0.256431,0.965075,0.513448,0.537086,0.319353,0.274257,0.098670,12.939680,13.742816,0.213483,0.149611,0.669627,0.690348,0.491390,0.506677,0.581700,0.639724,0.622624,0.423422,0.373308,38.073593,0.001145,0.000381,3.478287,0.003779,0.003770,0.000451,0.002398,9694507.088687,0.000000
-9450143.398072,1519631.664053,70808235.080799,42.163360,-0.794161,0.953369,0.934462,0.607782,0.537898,0.293120,0.096119,0.648518,0.689737,0.339207,0.521244,0.403776,0.281682,0.987013,0.429559,0.316678,0.799947,0.102349,0.167968,0.370574,0.832252,0.449096,0.094226,0.327852,0.066353,0.232943,0.256430,0.929672,0.510253,0.489478,0.308464,0.274257,0.098670,12.371400,13.673445,0.201863,0.149023,0.669267,0.691676,0.481752,0.498397,0.590674,0.653077,0.548040,0.433713,0.371224,37.836640,0.001207,0.000423,3.152963,0.003603,0.003596,0.000357,0.002492,9450143.398072,0.000000
-10107974.358806,1580167.419356,69049384.788374,41.938813,-0.646994,0.877560,0.935278,0.839974,0.520930,0.310832,0.109612,0.651796,0.694691,0.398750,0.579013,0.433566,0.250358,0.986719,0.623432,0.260519,0.799946,0.102671,0.174847,0.370574,0.832378,0.450042,0.070513,0.327401,0.063801,0.232833,0.256145,0.915940,0.510252,0.489588,0.296219,0.274257,0.098670,13.258247,13.717414,0.267392,0.135885,0.638084,0.657772,0.447098,0.461758,0.536110,0.592556,0.476383,0.438277,0.371224,38.061187,0.000146,0.000191,3.523952,0.003915,0.003901,0.000504,0.002345,10107974.358806,0.000000
-5026156.488726,1371344.175611,62609009.653756,44.741172,-0.691777,0.875968,0.934631,0.608604,0.543250,0.192795,0.094983,0.650542,0.807383,0.453285,0.579006,0.433531,0.281549,0.990420,0.608610,0.316680,0.728019,0.103135,0.212345,0.345536,0.826260,0.450042,0.097500,0.327235,0.169822,0.001500,0.256433,0.915660,0.510460,0.489762,0.301571,0.274257,0.125306,12.252627,20.709870,0.255699,0.143666,0.698275,0.748932,0.575865,0.586511,0.785873,0.808125,0.499315,0.438454,0.371360,35.258828,0.001906,0.000819,2.994205,0.004122,0.004112,0.000631,0.002218,5026156.488726,0.000000
-10107974.358806,1580167.419356,69049384.788374,41.938813,-0.646994,0.877560,0.935278,0.839974,0.520930,0.310832,0.109612,0.651796,0.694691,0.398750,0.579013,0.433566,0.250358,0.986719,0.623432,0.260519,0.799946,0.102671,0.174847,0.370574,0.832378,0.450042,0.070513,0.327401,0.063801,0.232833,0.256145,0.915940,0.510252,0.489588,0.296219,0.274257,0.098670,13.258247,13.717414,0.267392,0.135885,0.638084,0.657772,0.447098,0.461758,0.536110,0.592556,0.476383,0.438277,0.371224,38.061187,0.000146,0.000191,3.523952,0.003915,0.003901,0.000504,0.002345,10107974.358806,0.000000
-8507830.047499,1504689.360762,65842404.342083,42.628860,-0.351999,0.859255,0.934330,0.607406,0.569038,0.307659,0.109548,0.754977,0.722277,0.340155,0.580207,0.433566,0.283194,0.980591,0.613640,0.316678,0.891476,0.102700,0.251771,0.370574,0.832373,0.450016,0.070528,0.329247,0.085743,0.181939,0.256431,0.917586,0.509061,0.618581,0.262996,0.274257,0.098670,12.420474,15.252579,0.186808,0.140412,0.647391,0.701143,0.533284,0.546713,0.613903,0.657199,0.296719,0.437252,0.370447,37.371140,0.001481,0.000553,3.694465,0.003742,0.003732,0.000435,0.002414,8507830.047499,0.000000
-9532356.409213,1517179.206805,70558923.558882,42.189809,-0.796076,0.876881,0.934456,0.609523,0.555992,0.310061,0.109612,0.650542,0.688035,0.339207,0.522441,0.431976,0.280503,0.986591,0.424405,0.316678,0.799947,0.102659,0.174889,0.370574,0.832387,0.450592,0.018705,0.327852,0.066754,0.233274,0.256387,0.930299,0.510146,0.489473,0.308455,0.274257,0.098670,12.759759,13.724797,0.206575,0.148585,0.670260,0.692732,0.482788,0.499491,0.592816,0.654989,0.548904,0.433464,0.371155,37.810191,0.001311,0.000442,3.419231,0.003639,0.003632,0.000382,0.002467,9532356.409213,0.000000
-10555550.967672,1583057.350111,69754197.889734,41.923876,-0.660971,0.877463,0.981538,0.836080,0.546594,0.310991,0.109612,0.683046,0.689839,0.339490,0.578562,0.433566,0.249973,0.918202,0.585113,0.316678,0.796528,0.102707,0.173328,0.285206,0.832378,0.450042,0.070525,0.327449,0.063596,0.232949,0.258366,0.915929,0.558483,0.489478,0.297852,0.274558,0.098740,13.417623,13.714128,0.306412,0.141904,0.639414,0.659208,0.449007,0.463736,0.537736,0.594039,0.483650,0.457508,0.401387,38.076124,0.000208,0.000181,4.523799,0.003970,0.003957,0.000527,0.002322,10555550.967672,0.000000
-9401041.309927,1534546.734789,69046587.674717,42.863203,-0.791047,0.827093,0.924838,0.608539,0.552764,0.310832,0.109612,0.650542,0.705585,0.339207,0.578955,0.468320,0.280544,0.986837,0.614107,0.316682,0.799123,0.102662,0.174847,0.370574,0.832267,0.450042,0.070223,0.327958,0.065516,0.267811,0.256431,0.944900,0.510252,0.438275,0.302345,0.274257,0.098670,12.309424,12.641047,0.163870,0.142395,0.649825,0.672570,0.447525,0.464661,0.569902,0.632235,0.546630,0.428710,0.371224,37.136797,0.001395,0.000408,3.415557,0.003568,0.003560,0.000346,0.002503,9401041.309927,0.000000
-10377457.679512,1635722.867105,72799747.049936,38.846834,-0.940969,0.903375,0.934328,0.883016,0.569849,0.312464,0.111595,0.650542,0.705327,0.335129,0.578325,0.424107,0.281734,0.990155,0.585366,0.314870,0.799936,0.102241,0.186922,0.370569,0.832242,0.450242,0.166913,0.328862,0.027204,0.233200,0.279971,0.930005,0.505419,0.534934,0.327171,0.274257,0.098670,13.013614,13.610680,0.303456,0.146559,0.637380,0.658802,0.454938,0.470888,0.518649,0.582577,0.609751,0.431687,0.368072,41.153166,0.000572,0.000190,3.477537,0.003853,0.003866,0.000546,0.002303,10377457.679512,0.000000
-6431315.544951,1374400.193677,63881397.802217,44.732788,-0.751363,0.877311,0.947578,0.566384,0.543250,0.192786,0.094983,0.650515,0.738906,0.453285,0.577987,0.433531,0.282782,0.981185,0.612386,0.316680,0.790403,0.102660,0.192892,0.369311,0.826275,0.452249,0.097500,0.327255,0.169811,0.001218,0.389904,0.916172,0.507064,0.489762,0.308480,0.274257,0.099076,12.114287,20.711721,0.234255,0.154864,0.698728,0.725288,0.532712,0.545194,0.670865,0.712953,0.528277,0.436929,0.369145,35.267212,0.002126,0.000768,3.401056,0.004054,0.004045,0.000599,0.002250,6431315.544951,0.000000
-10271774.018465,1586439.399218,68202773.155493,42.793812,-0.780524,0.876926,0.929881,0.770362,0.544415,0.310832,0.066563,0.728138,0.691187,0.339207,0.579013,0.433568,0.281678,0.987411,0.613607,0.336428,0.799100,0.102280,0.174849,0.370583,0.826112,0.450042,0.070522,0.327944,0.063801,0.271388,0.256427,0.915940,0.510252,0.481339,0.312097,0.274798,0.098670,13.019017,12.552477,0.223776,0.135732,0.637265,0.657371,0.442712,0.457816,0.538016,0.592190,0.541834,0.438277,0.368958,37.206188,0.000787,0.000241,3.165555,0.003843,0.003833,0.000480,0.002369,10271774.018465,0.000000
-5947284.462223,1376560.793028,61862050.615995,45.064101,-0.584487,0.876777,0.925511,0.607894,0.544173,0.310798,0.126823,0.743605,0.796945,0.339435,0.578972,0.433566,0.281551,0.994786,0.637528,0.316811,0.799946,0.102440,0.175548,0.370574,0.829218,0.450048,0.070021,0.327980,0.170502,0.011828,0.158078,0.933993,0.512551,0.489493,0.282555,0.274255,0.098670,12.364644,20.419791,0.249806,0.134634,0.691282,0.712098,0.517872,0.530101,0.645389,0.683171,0.442608,0.433197,0.372733,34.935899,0.001829,0.000616,3.372984,0.004136,0.004126,0.000639,0.002210,5947284.462223,0.000000
-10548721.684015,1605136.619065,69521287.977768,41.923876,-0.661000,0.877463,0.981538,0.835390,0.544343,0.310997,0.109612,0.683046,0.689839,0.339535,0.578562,0.432131,0.282088,0.993834,0.585113,0.316678,0.796528,0.103493,0.173390,0.369045,0.832378,0.450042,0.070525,0.327449,0.063596,0.232949,0.258366,0.915938,0.558483,0.489478,0.297852,0.314639,0.098740,13.447186,13.717998,0.299439,0.148894,0.636228,0.655255,0.446170,0.460312,0.539713,0.593398,0.483665,0.457505,0.248448,38.076124,0.000711,0.000238,4.502316,0.004080,0.004067,0.000601,0.002248,10548721.684015,0.000000
-7491246.506526,1431476.699296,64659555.102362,37.177226,-0.743692,0.876523,0.934292,0.602964,0.553095,0.310514,0.109545,0.650542,0.688098,0.339212,0.579013,0.390081,0.281794,0.998479,0.613876,0.316678,0.726727,0.103146,0.175476,0.370574,0.832378,0.450595,0.133640,0.327930,0.063359,0.019056,0.198202,0.915940,0.510468,0.488220,0.310267,0.270490,0.098705,12.615481,20.077678,0.314757,0.170871,0.688205,0.733272,0.528145,0.548714,0.659986,0.720304,0.524644,0.438363,0.387356,42.822774,0.001556,0.000696,3.063718,0.004037,0.004026,0.000579,0.002270,7491246.506526,0.000000
-8852657.677874,1410409.993584,66517291.723871,45.014737,-0.765434,0.877627,0.934292,0.670157,0.553833,0.253780,0.109612,0.650542,0.681257,0.339212,0.579013,0.433566,0.283194,0.998479,0.625894,0.316678,0.767190,0.102671,0.174847,0.370574,0.832378,0.451578,0.070522,0.329215,0.166030,0.022542,0.255984,0.915940,0.505280,0.488181,0.310267,0.274257,0.098670,12.614697,20.093819,0.276654,0.143386,0.693033,0.709641,0.515422,0.527240,0.638117,0.685122,0.534868,0.436295,0.367981,34.985263,0.001597,0.000546,3.319103,0.004177,0.004166,0.000654,0.002195,8852657.677874,0.000000
-6497118.854577,1386320.199617,64224553.272984,44.670275,-1.085737,0.830589,0.934609,0.606516,0.544415,0.310474,0.109626,0.650537,0.778920,0.339207,0.578023,0.434556,0.281533,0.987416,0.652370,0.312888,0.800356,0.140913,0.174848,0.370566,0.829517,0.387261,0.084155,0.327865,0.169180,0.000767,0.255453,0.868406,0.510208,0.489463,0.428661,0.274257,0.098670,12.517049,20.738421,0.261655,0.156624,0.701732,0.718863,0.525314,0.537694,0.655170,0.698330,0.662347,0.454450,0.089944,35.329725,0.001847,0.001494,3.468709,0.004143,0.004132,0.000636,0.002213,6497118.854577,0.000000
-8009625.290147,1470700.954807,68017827.328036,38.483158,-1.264783,0.876996,0.934330,0.626611,0.488952,0.179112,0.109612,0.649411,0.714573,0.132996,0.579012,0.406555,0.281676,0.986504,0.614474,0.316591,0.794851,0.143499,0.174532,0.369374,0.899114,0.452138,0.097708,0.333970,0.061550,0.084730,0.255987,0.915940,0.559667,0.537971,0.396024,0.274984,0.125246,12.900170,18.119440,0.292982,0.189848,0.711958,0.771775,0.590565,0.606785,0.787140,0.821327,0.717699,0.457975,0.191812,41.516842,0.001531,0.001481,3.100587,0.003984,0.003975,0.000552,0.002297,8009625.290147,0.000000
-5028206.626525,1375711.180413,62525905.279123,44.760072,-0.405291,0.875968,0.934331,0.607132,0.543250,0.192795,0.094959,0.650542,0.806301,0.453285,0.579006,0.433532,0.281549,0.990420,0.613720,0.316680,0.800545,0.103114,0.212516,0.345536,0.832065,0.450041,0.070326,0.327235,0.169822,0.002444,0.362935,0.853058,0.510454,0.441076,0.291758,0.274257,0.125306,12.446564,20.703604,0.253395,0.142235,0.675978,0.731795,0.556758,0.567745,0.779243,0.802600,0.333217,0.459913,0.371356,35.239928,0.001918,0.000744,3.177993,0.004125,0.004115,0.000636,0.002213,5028206.626525,0.000000
-9562535.528821,1558960.936926,71470735.136624,40.782372,-1.084921,0.876926,0.933762,0.675974,0.543783,0.310742,0.098164,0.650543,0.679496,0.404216,0.579013,0.477476,0.281843,0.986734,0.486501,0.316598,0.799947,0.131106,0.172961,0.368591,0.832812,0.357942,0.070522,0.430011,0.050186,0.232984,0.256431,0.915940,0.510019,0.489738,0.399147,0.274257,0.098670,13.204846,13.691713,0.254650,0.156893,0.657326,0.680128,0.468129,0.485143,0.568173,0.633236,0.662071,0.438184,0.183574,39.217628,0.001314,0.000924,3.579076,0.003804,0.003795,0.000455,0.002394,9562535.528821,0.000000
-10225441.461539,1524485.507612,74590984.940617,42.632181,-0.796513,0.876881,0.934456,0.609523,0.555992,0.310061,0.109612,0.650542,0.688035,0.151739,0.522441,0.433471,0.280503,0.986532,0.424405,0.316678,0.799947,0.102664,0.174847,0.370574,0.832378,0.450592,0.018705,0.327852,0.066790,0.252962,0.256447,0.930299,0.510146,0.490011,0.308507,0.273986,0.098670,12.788968,13.128150,0.194957,0.149788,0.658377,0.693597,0.483738,0.500320,0.588341,0.656289,0.549101,0.433464,0.372292,37.367819,0.001254,0.000416,3.426326,0.003576,0.003569,0.000347,0.002502,10225441.461539,0.000000
-8096410.280848,1474353.332650,70568785.512504,36.986549,-0.822194,0.876926,0.994428,0.768047,0.544415,0.316853,0.067356,0.650417,0.691230,0.339207,0.579001,0.433566,0.281678,0.981341,0.613592,0.336528,0.683419,0.102885,0.209768,0.369828,0.826112,0.450043,0.097923,0.327527,0.065293,0.004231,0.256489,0.929040,0.510252,0.489230,0.312097,0.274453,0.098569,13.235164,20.572362,0.462047,0.169535,0.674206,0.710815,0.507506,0.525501,0.620322,0.685045,0.560534,0.433922,0.370404,43.013451,0.001272,0.000554,4.240725,0.004422,0.004409,0.000772,0.002077,8096410.280848,0.000000
-9273706.576756,1534114.776761,67893403.233778,43.610113,-1.407726,0.876968,0.935942,0.833841,0.465895,0.313644,0.109252,0.650535,0.718971,0.337905,0.578016,0.433531,0.298794,0.980478,0.586046,0.316678,0.799908,0.102263,0.174512,0.377011,0.917184,0.559686,0.073778,0.327392,0.103157,0.162616,0.293389,0.915940,0.558571,0.489762,0.430295,0.274257,0.098688,13.156144,15.850624,0.328952,0.158079,0.655269,0.672995,0.469455,0.482440,0.570279,0.620318,0.755301,0.457539,0.107235,36.389887,0.001282,0.000308,3.536706,0.004176,0.004188,0.000718,0.002131,9273706.576756,0.000000
-8721597.412740,1444008.704698,65940041.890542,38.127671,-0.789534,0.827093,0.924838,0.608539,0.529364,0.310832,0.077522,0.650542,0.572975,0.339207,0.578955,0.433940,0.280544,0.986837,0.614334,0.316678,0.799123,0.102663,0.182116,0.370574,0.832379,0.450042,0.070223,0.327963,0.065516,0.055009,0.256431,0.944420,0.510252,0.438275,0.302345,0.274257,0.098670,12.939013,19.031373,0.303608,0.175785,0.686001,0.725754,0.509186,0.530484,0.655311,0.720996,0.545944,0.428867,0.371224,41.872329,0.001697,0.000590,3.082339,0.004019,0.004009,0.000574,0.002275,8721597.412740,0.000000
