#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-6290405.285898,1477617.970956,53713569.329775,33.188546,-0.443236,0.841902,0.817179,0.568490,0.552254,0.399254,0.161706,0.680534,0.570906,0.645432,0.037429,0.764775,0.637512,0.163439,0.288160,0.908083,0.860135,0.981742,0.655519,0.272191,0.823742,0.394715,0.264888,0.847971,0.011196,0.015535,0.810645,0.606950,0.878955,0.652503,0.410150,0.100928,0.387577,12.811351,20.041875,0.636372,0.195471,0.727183,0.760416,0.622207,0.649980,0.771079,0.882739,0.358045,0.508377,0.013114,46.811454,0.000574,0.007726,2.188429,0.004716,0.004729,0.000876,0.001973,6290405.285898,0.000000
-7414319.832082,1468890.947639,49753662.510924,40.548398,-1.530277,0.962116,0.929057,0.361083,0.206404,0.210559,0.840181,0.734739,0.212508,0.429134,0.696585,0.927500,0.318854,0.414452,0.265944,0.387481,0.817915,0.782087,0.308415,0.318820,0.367958,0.400821,0.336081,0.371303,0.067302,0.154849,0.810210,0.873644,0.714824,0.635473,0.437374,0.359058,0.067054,11.453727,15.762871,0.349905,0.270625,0.728994,0.758819,0.570809,0.594408,0.605183,0.656923,0.783524,0.535602,0.072839,39.451602,0.003134,0.009165,2.398290,0.003877,0.003902,0.000489,0.002360,7414319.832082,0.000000
-17089963.924942,1497762.081268,93132651.539975,62.486974,-1.562114,0.762805,0.965738,0.794588,0.458041,0.052558,0.564799,0.355386,0.234377,0.330199,0.110516,0.729715,0.813655,0.847653,0.301361,0.790667,0.817998,0.221760,0.058968,0.829289,0.962742,0.341493,0.293579,0.452167,0.392212,0.029987,0.961792,0.947112,0.912149,0.099668,0.405314,0.336024,0.284205,12.220368,19.750403,0.382471,0.193028,0.680242,0.816531,0.604327,0.641154,0.856684,0.948244,0.790308,0.275623,0.070902,17.513026,0.001593,0.000058,8.866563,0.004817,0.004821,0.000789,0.002060,17089963.924942,0.000000
-12080896.569755,1682240.094721,91250225.642771,42.175553,-1.228058,0.639000,0.939401,0.570247,0.954354,0.771743,0.888806,0.378991,0.233002,0.648679,0.331706,0.718803,0.447840,0.850068,0.782442,0.299627,0.877237,0.998733,0.293609,0.586149,0.706375,0.405533,0.266370,0.445654,0.053135,0.283869,0.061245,0.833110,0.805808,0.111439,0.410435,0.305222,0.249520,12.094012,12.011586,0.145224,0.167537,0.653219,0.746042,0.512519,0.522642,0.828789,0.900382,0.707139,0.310487,0.116596,37.824447,0.003293,0.005992,8.088539,0.004105,0.004068,0.000030,0.002819,12080896.569755,0.000000
-15740071.753598,1616290.298611,73679807.377040,60.776986,-0.957099,0.808704,0.977267,0.616999,0.531017,0.261847,0.943460,0.686338,0.323793,0.564388,0.701042,0.335825,0.679256,0.364154,0.818794,0.938290,0.600141,0.763355,0.558769,0.770054,0.957283,0.400720,0.731902,0.456627,0.224230,0.402870,0.144963,0.888435,0.704340,0.646871,0.345751,0.316577,0.264694,10.606225,8.118973,0.010197,0.134959,0.687082,0.726285,0.598370,0.631256,0.850830,0.882622,0.615995,0.525799,0.326106,19.223014,0.003607,0.016619,11.175784,0.003401,0.003401,0.000262,0.002587,15740071.753598,0.000000
-6159042.275930,1463276.237721,45526761.962158,33.425159,-0.550285,0.904870,0.944695,0.453943,0.351906,0.395574,0.580813,0.891710,0.573088,0.397642,0.055435,0.330503,0.676927,0.334906,0.933468,0.909533,0.563498,0.237419,0.583430,0.598148,0.136571,0.539801,0.106525,0.160871,0.015034,0.014297,0.809755,0.890769,0.360912,0.634428,0.294360,0.357260,0.265061,12.808884,20.195779,0.364947,0.207159,0.739622,0.720154,0.641705,0.625854,0.880877,0.863751,0.423215,0.386637,0.015891,46.574841,0.000754,0.008296,4.789108,0.004455,0.004450,0.000691,0.002158,6159042.275930,0.000000
-15749853.242699,1483784.783080,77315432.511529,61.477415,-1.283132,0.728909,0.936999,0.454249,0.456235,0.294185,0.867349,0.373370,0.234211,0.590571,0.666734,0.331449,0.785197,0.849646,0.820627,0.371987,0.821893,0.651408,0.292820,0.458938,0.840935,0.266079,0.696182,0.534904,0.306534,0.192906,0.987801,0.847676,0.871097,0.826469,0.411544,0.304599,0.391019,11.021217,14.450657,0.002951,0.185045,0.705584,0.794756,0.619416,0.693480,0.880795,0.938537,0.722832,0.581885,0.120617,18.522585,0.004639,0.013294,7.323626,0.004006,0.004000,0.000559,0.002290,15749853.242699,0.000000
-15219733.512627,1677903.082800,71952539.243272,46.493381,-0.401936,0.655092,0.977267,0.613555,0.384636,0.868334,0.900256,0.672697,0.335475,0.568519,0.705992,0.328690,0.679256,0.795716,0.818794,0.938290,0.604323,0.763355,0.560649,0.559603,0.956302,0.406296,0.896167,0.456139,0.071467,0.398690,0.134538,0.889038,0.704340,0.646871,0.278233,0.306243,0.265403,10.282697,8.011480,0.187337,0.158290,0.624913,0.674376,0.537539,0.579130,0.761860,0.813951,0.330977,0.525574,0.364291,33.506619,0.003179,0.015583,9.835987,0.003571,0.003563,0.000341,0.002508,15219733.512627,0.000000
-6550122.087966,1355487.813598,54209368.725412,37.151712,-0.359983,0.641865,0.797945,0.428062,0.353975,0.827871,0.533278,0.672111,0.573043,0.650802,0.116353,0.327802,0.405031,0.782416,0.815660,0.524383,0.669746,0.649954,0.629635,0.567169,0.814325,0.533820,0.299245,0.134786,0.058789,0.032147,0.805796,0.832487,0.352583,0.649192,0.294466,0.121729,0.077969,11.326403,19.518859,0.231040,0.152920,0.692239,0.742982,0.520869,0.582097,0.528481,0.610541,0.302312,0.402108,0.489279,42.848288,0.003824,0.023820,1.569350,0.004128,0.004128,0.000445,0.002404,6550122.087966,0.000000
-15744262.532404,1485059.836202,76377681.604740,63.247328,-1.277744,0.730652,0.936920,0.430242,0.456213,0.294185,0.870581,0.373370,0.234377,0.601931,0.139730,0.718047,0.816815,0.831131,0.297429,0.799161,0.821845,0.759712,0.292751,0.458938,0.848171,0.261329,0.263547,0.522942,0.330495,0.189932,0.993959,0.848272,0.873903,0.826469,0.410409,0.334617,0.292700,11.920341,14.905253,0.116705,0.186588,0.708286,0.794472,0.621356,0.692956,0.882607,0.938266,0.721335,0.580769,0.123637,16.752672,0.001563,0.012881,6.630684,0.004507,0.004514,0.000767,0.002082,15744262.532404,0.000000
-6688549.675219,1549228.189927,56059657.971151,34.098253,-1.275498,0.727389,0.941864,0.568490,0.550316,0.290869,0.161706,0.676001,0.270864,0.647199,0.336205,0.717729,0.636419,0.852918,0.284082,0.740285,0.821373,0.772939,0.655519,0.272191,0.792458,0.393724,0.264911,0.849528,0.011124,0.061745,0.809335,0.847403,0.871098,0.825214,0.410502,0.100928,0.288229,12.726147,18.650278,0.522488,0.217664,0.766173,0.810197,0.645237,0.706063,0.767387,0.847414,0.720708,0.581376,0.123011,45.901747,0.001112,0.008211,4.768415,0.004742,0.004738,0.000825,0.002024,6688549.675219,0.000000
-6488618.385820,1520681.217951,51484124.860043,33.216710,-0.343112,0.658206,0.968006,0.450805,0.553935,0.877193,0.899071,0.672603,0.341168,0.662630,0.982664,0.327802,0.298515,0.792915,0.811772,0.902575,0.691844,0.238325,0.341000,0.578994,0.754812,0.250320,0.850058,0.403084,0.005818,0.032484,0.808941,0.839747,0.870784,0.649168,0.289639,0.306087,0.377989,9.941581,19.042201,0.298368,0.220521,0.695922,0.688206,0.597733,0.591706,0.843349,0.835320,0.290441,0.510036,0.109675,46.783290,0.001214,0.006810,9.145930,0.004273,0.004255,0.000636,0.002213,6488618.385820,0.000000
-15326785.377044,1661967.440850,72126970.343292,46.621279,-0.957119,0.662253,0.977267,0.613547,0.531017,0.163996,0.901907,0.686338,0.335691,0.568370,0.701042,0.335825,0.679256,0.364154,0.818794,0.938290,0.600145,0.763355,0.558749,0.770054,0.957289,0.400720,0.722266,0.456621,0.072201,0.402891,0.144963,0.888441,0.704340,0.646871,0.345751,0.305710,0.264694,10.695203,8.029705,0.117801,0.168026,0.686047,0.727100,0.597501,0.631910,0.849955,0.883291,0.616003,0.525797,0.327497,33.378721,0.003681,0.016922,10.399892,0.003369,0.003369,0.000246,0.002603,15326785.377044,0.000000
-10292748.960457,1351445.006701,72571600.099218,49.428293,-0.679136,0.900722,0.966206,0.436906,0.458883,0.216170,0.161216,0.735429,0.212909,0.687508,0.323890,0.908720,0.394772,0.813339,0.217882,0.969324,0.331534,0.273042,0.676146,0.322754,0.595461,0.524136,0.342675,0.363617,0.223598,0.021991,0.956456,0.683235,0.684493,0.154504,0.404499,0.063805,0.287066,11.296139,19.872917,0.278602,0.153003,0.680139,0.785631,0.570987,0.608316,0.454398,0.613489,0.492945,0.367251,0.061207,30.571707,0.000881,0.004998,4.087398,0.004408,0.004402,0.000798,0.002051,10292748.960457,0.000000
-9644069.341015,1422803.574716,73198846.024650,46.582477,-1.443595,0.906353,0.936543,0.409101,0.533445,0.401730,0.201860,0.315850,0.235965,0.314712,0.220605,0.795704,0.811295,0.842799,0.202455,0.362681,0.997598,0.746653,0.292342,0.820203,0.757298,0.906638,0.263856,0.616867,0.168623,0.071801,0.955132,0.889233,0.395770,0.133219,0.423125,0.103057,0.281664,11.005745,18.399160,0.278777,0.176384,0.715475,0.772669,0.546454,0.556403,0.760464,0.809318,0.763923,0.401170,0.100436,33.417523,0.000630,0.010610,5.534664,0.004689,0.004694,0.000923,0.001926,9644069.341015,0.000000
-6429195.380099,1344021.268929,57879115.944242,61.829565,-1.695568,0.765304,0.965744,0.452366,0.457231,0.113230,0.618629,0.670278,0.570089,0.637819,0.337605,0.729644,0.638463,0.847579,0.301361,0.790667,0.818024,0.219883,0.058968,0.580077,0.757823,0.396945,0.285035,0.496762,0.384204,0.028760,0.961792,0.943361,0.354248,0.100042,0.428036,0.336063,0.285468,11.394626,19.783075,0.188578,0.164763,0.793678,0.825202,0.638697,0.643086,0.938086,0.954264,0.816505,0.367696,0.067138,18.170435,0.001596,0.000353,9.196989,0.004665,0.004662,0.000940,0.001909,6429195.380099,0.000000
-17716000.901460,1531067.937538,82418910.640776,63.256546,-1.276184,0.730957,0.974305,0.430242,0.456257,0.294185,0.867349,0.374155,0.234211,0.322331,0.666734,0.717626,0.821113,0.847583,0.301679,0.385830,0.821893,0.759712,0.058458,0.824222,0.848152,0.343043,0.293690,0.522942,0.330495,0.189932,0.987801,0.847676,0.911572,0.826469,0.410470,0.456371,0.286937,11.273993,14.881616,0.095770,0.196031,0.685912,0.789046,0.600260,0.685878,0.865514,0.935257,0.720900,0.566015,0.048684,16.743454,0.001604,0.001875,6.633860,0.004498,0.004505,0.000810,0.002039,17716000.901460,0.000000
-11625313.018903,1331904.900049,84359296.247710,49.320353,-0.574896,0.499914,0.768698,0.678458,0.455429,0.305158,0.164985,0.733449,0.096321,0.692068,0.328845,0.842936,0.676617,0.375274,0.283390,0.380792,0.868192,0.990712,0.273348,0.311472,0.591971,0.982315,0.861271,0.398607,0.213537,0.039989,0.808380,0.683235,0.702018,0.149665,0.393209,0.061192,0.249669,8.821492,18.893369,0.460118,0.147003,0.584536,0.798156,0.456154,0.644342,0.107012,0.707682,0.437237,0.359282,0.088080,30.679647,0.001433,0.004408,1.053719,0.004150,0.004126,0.000072,0.002777,11625313.018903,0.000000
-14121662.836856,1415418.299476,76840873.133813,57.980244,-1.224581,0.638250,0.959715,0.805411,0.124627,0.693503,0.920262,0.354044,0.344443,0.630546,0.686404,0.318906,0.405031,0.793322,0.815661,0.791471,0.821624,0.649803,0.318383,0.545524,0.757656,0.908646,0.695680,0.475487,0.330250,0.032549,0.986784,0.839858,0.352544,0.142394,0.406485,0.334401,0.279980,9.456244,19.305511,0.372984,0.157331,0.708367,0.816758,0.623859,0.652015,0.882260,0.949841,0.706119,0.399662,0.071283,22.019756,0.002511,0.008095,9.917953,0.004207,0.004204,0.000685,0.002164,14121662.836856,0.000000
-9317512.829089,1362199.276632,62399808.094015,49.043024,-0.599414,0.903643,0.966206,0.435185,0.125456,0.216350,0.160531,0.735429,0.234589,0.591298,0.323890,0.715950,0.394772,0.896921,0.263722,0.969101,0.818519,0.278519,0.992460,0.322754,0.594814,0.524136,0.868306,0.457048,0.213514,0.030397,0.793165,0.833917,0.684493,0.867723,0.410622,0.066230,0.284199,8.985035,19.157076,0.346662,0.166726,0.677654,0.812936,0.529406,0.673046,0.426260,0.776866,0.450867,0.538420,0.116515,30.956976,0.004640,0.012787,5.077875,0.004697,0.004690,0.000921,0.001928,9317512.829089,0.000000
-5575754.758954,1450267.105683,50922832.838491,39.104292,-1.904010,0.639844,0.930662,0.457464,0.190164,0.336884,0.847918,0.758848,0.006265,0.925662,0.676383,0.725208,0.802030,0.130837,0.261582,0.779599,0.817786,0.787845,0.795419,0.833037,0.847169,0.423561,0.856052,0.986337,0.067302,0.085537,0.083565,0.993873,0.868200,0.635473,0.436222,0.435907,0.067054,9.297928,17.444697,0.481295,0.282763,0.706283,0.737145,0.545024,0.569425,0.484868,0.549777,0.851030,0.505426,0.073686,40.895708,0.000235,0.034254,7.017994,0.004622,0.004646,0.000870,0.001979,5575754.758954,0.000000
-6033425.615145,1438951.958698,50657589.149082,33.263156,-0.361209,0.641865,0.813653,0.427998,0.554920,0.827871,0.054102,0.672111,0.573398,0.524581,0.084207,0.704302,0.398396,0.833260,0.815660,0.524383,0.668588,0.649954,0.320815,0.568380,0.344974,0.533820,0.299245,0.134786,0.007969,0.031408,0.985622,0.832487,0.358190,0.649192,0.294466,0.120566,0.290128,11.686729,19.511959,0.292152,0.167882,0.714659,0.767475,0.541130,0.585911,0.811284,0.870973,0.303167,0.404420,0.394140,46.736844,0.006817,0.016322,0.393970,0.004551,0.004546,0.000588,0.002261,6033425.615145,0.000000
-15705389.628480,1602306.104789,73780547.448243,60.697298,-0.729124,0.808704,0.977267,0.616999,0.530141,0.261847,0.943460,0.686338,0.322900,0.564005,0.701042,0.328647,0.679256,0.364154,0.818794,0.938290,0.604432,0.763355,0.561342,0.559603,0.956302,0.406296,0.896167,0.456627,0.224230,0.398690,0.135774,0.888444,0.704340,0.646871,0.316595,0.306219,0.265387,10.133598,8.106672,0.028167,0.130412,0.662857,0.705215,0.575282,0.610863,0.819495,0.857725,0.517669,0.525796,0.364381,19.302702,0.003352,0.016845,11.054536,0.003377,0.003376,0.000242,0.002607,15705389.628480,0.000000
-17757631.871085,1527947.858448,96544749.874400,64.919083,-1.562114,0.763923,0.965956,0.892972,0.140806,0.052558,0.564799,0.353938,0.234377,0.321666,0.112945,0.729715,0.813655,0.847653,0.223235,0.790667,0.813009,0.221760,0.058968,0.829289,0.959013,0.346238,0.263986,0.640530,0.392212,0.096042,0.977362,0.947112,0.912149,0.633793,0.405314,0.336024,0.265038,12.729277,17.788287,0.542750,0.186173,0.669136,0.826365,0.594224,0.724695,0.847413,0.953132,0.790308,0.488869,0.182145,15.080917,0.003156,0.000069,9.513080,0.004879,0.004878,0.000758,0.002091,17757631.871085,0.000000
-16513293.141531,1538216.217889,86608398.711194,59.222368,-1.399653,0.641653,0.932395,0.795103,0.456928,0.204960,0.565053,0.358484,0.234377,0.564819,0.045534,0.908666,0.813655,0.896852,0.288932,0.787065,0.818043,0.981807,0.275423,0.041689,0.152522,0.390593,0.301748,0.476661,0.328037,0.077485,0.806501,0.896249,0.684367,0.649576,0.405220,0.336148,0.290651,12.513213,18.299980,0.447174,0.171829,0.688434,0.843626,0.607675,0.736417,0.864968,0.961848,0.753318,0.514867,0.158708,20.777632,0.001479,0.000396,8.799334,0.004644,0.004625,0.000503,0.002346,16513293.141531,0.000000
-16460668.197151,1491574.481059,83731090.451381,63.759696,-1.392944,0.520842,0.965531,0.639393,0.537006,0.203141,0.566490,0.372555,0.234896,0.579231,0.045534,0.906662,0.722540,0.818533,0.288932,0.786784,0.818043,0.981807,0.964702,0.448777,0.804790,0.399897,0.294992,0.351210,0.392212,0.064402,0.334948,0.894023,0.731382,0.098216,0.405289,0.331698,0.281367,11.928064,18.713560,0.212556,0.142264,0.701483,0.793131,0.599504,0.602010,0.875256,0.936305,0.751657,0.327550,0.079073,16.240304,0.001187,0.020733,6.039126,0.004341,0.004321,0.000242,0.002607,16460668.197151,0.000000
-9886904.182802,1475623.041932,62316330.768676,44.244256,-0.753888,0.512113,0.976397,0.422936,0.547645,0.885886,0.926552,0.678914,0.237078,0.219614,0.712582,0.674732,0.818464,0.834821,0.268455,0.944090,0.855602,0.232923,0.660171,0.788088,0.773066,0.389653,0.303943,0.490144,0.159460,0.010143,0.808805,0.682406,0.975379,0.655506,0.416488,0.351695,0.271188,12.327118,20.230191,0.386278,0.225053,0.711897,0.746544,0.612941,0.641868,0.890573,0.913534,0.529466,0.475438,0.033710,35.755744,0.001009,0.007484,8.833036,0.004790,0.004799,0.000662,0.002187,9886904.182802,0.000000
-6959918.324272,1397755.632160,45764225.894978,38.182181,-0.259389,0.411202,0.733262,0.400590,0.104576,0.868450,0.972794,0.688971,0.403932,0.563023,0.116353,0.836910,0.671902,0.794569,0.269471,0.805722,0.323947,0.780621,0.980747,0.819683,0.760777,0.408368,0.296816,0.134337,0.064328,0.059567,0.329370,0.839499,0.979112,0.644620,0.280310,0.305496,0.287545,12.168892,18.674251,0.325342,0.236786,0.713933,0.690907,0.615212,0.596453,0.856415,0.834140,0.228477,0.469934,0.401860,41.817819,0.005443,0.007750,2.061582,0.004224,0.004211,0.000145,0.002704,6959918.324272,0.000000
-12466876.106106,1520874.327317,83793934.725852,45.565032,-1.293375,0.647002,0.936348,0.871002,0.458041,0.207991,0.183665,0.671421,0.335624,0.001941,0.698540,0.322894,0.819923,0.864444,0.296167,0.774640,0.824344,0.760893,0.277150,0.458125,0.760371,0.400592,0.842384,0.477917,0.168038,0.030460,0.210145,0.835605,0.739897,0.130568,0.419332,0.367410,0.274686,9.468750,19.199753,0.549767,0.202460,0.684530,0.812094,0.603738,0.623992,0.866308,0.945125,0.725657,0.338764,0.096673,34.434968,0.001542,0.005812,3.428821,0.003931,0.003924,0.000539,0.002310,12466876.106106,0.000000
-7141919.352251,1588870.211623,66091229.173126,33.708077,-0.764464,0.598498,0.765025,0.897078,0.500266,0.886814,0.935702,0.365525,0.231889,0.563333,0.120794,0.718389,0.449009,0.900835,0.320826,0.778913,0.822582,0.777035,0.305122,0.320875,0.704530,0.268300,0.337409,0.367276,0.004713,0.066581,0.933472,0.690627,0.708145,0.085738,0.413638,0.336895,0.271475,12.430776,18.448098,0.356672,0.225344,0.698997,0.794192,0.597140,0.613604,0.880660,0.940858,0.534417,0.329475,0.043787,46.291923,0.001588,0.004313,7.360091,0.004030,0.004045,0.000164,0.002685,7141919.352251,0.000000
-16827395.004390,1524179.143931,82356197.176128,67.602907,-1.278925,0.649074,0.817654,0.429911,0.456094,0.891223,0.576061,0.373370,0.236215,0.660581,0.984505,0.719589,0.821113,0.829453,0.284155,0.373273,0.821769,0.764682,0.339299,0.459182,0.846292,0.892479,0.290816,0.526508,0.331759,0.313802,0.988551,0.847046,0.870788,0.649455,0.411213,0.369246,0.284205,9.661006,11.148453,0.054363,0.180486,0.688877,0.811344,0.603806,0.705410,0.867990,0.947357,0.721664,0.510150,0.121126,12.397093,0.001438,0.015811,5.899124,0.004543,0.004556,0.000635,0.002214,16827395.004390,0.000000
-14381457.110806,1423093.555189,91389750.668138,50.577408,-0.700444,0.639000,0.939401,0.652264,0.954354,0.771743,0.534354,0.379123,0.233032,0.563829,0.314465,0.721652,0.677875,0.158975,0.230829,0.298083,0.877237,0.991059,0.295131,0.565683,0.704901,0.640253,0.266370,0.145590,0.235792,0.030190,0.074085,0.696494,0.874853,0.142362,0.400680,0.331054,0.249520,11.972693,19.702760,0.471133,0.181900,0.612273,0.816123,0.534375,0.628533,0.805905,0.944151,0.503635,0.303138,0.076383,29.422592,0.000086,0.005113,6.996324,0.004464,0.004438,0.000345,0.002504,14381457.110806,0.000000
