#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-5780394.894850,1594182.114655,69717653.566417,35.711971,-2.106813,0.759871,0.828493,0.939215,0.240287,0.944115,0.244398,0.179394,0.649373,0.662784,0.760802,0.793149,0.662387,0.519898,0.968533,0.462927,0.723706,0.343135,0.920846,0.930458,0.399297,0.388185,0.673709,0.447965,0.046092,0.006726,0.776496,0.972094,0.916008,0.164435,0.482340,0.241708,0.230279,10.355387,20.031593,0.401272,0.260111,0.756216,0.771810,0.562523,0.574690,0.898098,0.910205,0.878375,0.300402,0.021891,44.288029,0.004514,0.008797,2.227275,0.004582,0.004584,0.000783,0.002066,5780394.894850,0.000000
-5024222.270709,1411995.830772,39509230.358561,32.924559,-1.294825,0.862832,0.741388,0.390948,0.133751,0.978437,0.954890,0.870511,0.466585,0.060826,0.675585,0.183195,0.536663,0.353625,0.035088,0.170226,0.900000,0.415679,0.846166,0.196455,0.841330,0.419521,0.759552,0.403888,0.000442,0.039452,0.736461,0.969277,0.655988,0.882257,0.356683,0.242752,0.246428,9.299810,18.862919,0.591409,0.253888,0.806002,0.736233,0.709681,0.652085,0.937366,0.890136,0.726054,0.477711,0.334140,47.075441,0.000195,0.004728,3.064949,0.003523,0.003517,0.000318,0.002531,5024222.270709,0.000000
-8387630.615234,1422445.167267,56387407.758006,36.682566,-1.101835,0.615882,0.787868,0.502703,0.795899,0.366787,0.817339,0.706454,0.466585,0.051308,0.072980,0.793977,0.465943,0.361740,0.277537,0.427232,0.324512,0.414403,0.863080,0.934385,0.802577,0.389718,0.486797,0.430465,0.048868,0.043822,0.065918,0.906957,0.931440,0.182156,0.357232,0.230515,0.234068,10.890839,19.002635,0.216693,0.213863,0.743921,0.780517,0.625680,0.644687,0.858143,0.905358,0.667739,0.303140,0.299942,43.317434,0.000617,0.007040,5.712489,0.004126,0.004136,0.000211,0.002638,8387630.615234,0.000000
-5281202.682105,1388931.628135,43135001.979795,35.959782,-1.254578,0.852424,0.937390,0.380925,0.265705,0.028511,0.022865,0.701925,0.545429,0.033015,0.067154,0.793409,0.685258,0.263528,0.076667,0.187335,0.813231,0.337763,0.411437,0.935847,0.813514,0.199281,0.260128,0.441838,0.045971,0.022446,0.775276,0.987620,0.945905,0.836043,0.343617,0.245546,0.214601,12.320220,19.800749,0.448374,0.280708,0.790894,0.783010,0.697467,0.691242,0.925938,0.920442,0.714804,0.556722,0.387999,44.040218,0.000299,0.004828,2.586611,0.004469,0.004491,0.000767,0.002082,5281202.682105,0.000000
-5437095.670499,1342219.813094,41287938.706819,35.680259,-1.098537,0.865988,0.701179,0.392043,0.053622,0.978388,0.886138,0.903980,0.647003,0.058750,0.761288,0.188238,0.470979,0.508763,0.915742,0.345964,0.633907,0.425832,0.530543,0.071160,0.975666,0.662282,0.492966,0.109719,0.044216,0.013481,0.253267,0.903359,0.640323,0.452575,0.359231,0.242752,0.228705,10.443365,19.889069,0.389888,0.216235,0.785933,0.733836,0.664761,0.635591,0.911492,0.880411,0.666642,0.494615,0.291771,44.319741,0.000791,0.008465,2.843260,0.003566,0.003562,0.000348,0.002501,5437095.670499,0.000000
-7878075.807998,1502229.689984,53886339.659492,32.702618,-0.768670,0.733748,0.692796,0.998394,0.100841,0.981828,0.812431,0.701257,0.549747,0.042087,0.712439,0.776237,0.467588,0.592427,0.881579,0.322000,0.291922,0.318234,0.427767,0.198880,0.890742,0.041029,0.492936,0.395454,0.003545,0.018194,0.039010,0.903802,0.665689,0.870279,0.353816,0.257200,0.234272,11.485212,19.771398,0.345015,0.203453,0.716518,0.748712,0.605704,0.632866,0.861186,0.886039,0.536371,0.504617,0.309214,47.297382,0.004141,0.006507,5.544836,0.004205,0.004221,0.000613,0.002236,7878075.807998,0.000000
-15745695.723695,1405570.857796,76601539.119428,59.798432,-1.293380,0.863367,0.782132,0.391594,0.053622,0.978255,0.943249,0.264497,0.471447,0.063733,0.667000,0.529245,0.515118,0.361740,0.074321,0.345795,0.627815,0.334024,0.531329,0.071595,0.837588,0.676370,0.853747,0.000450,0.232217,0.343914,0.795781,0.963594,0.652311,0.868410,0.358915,0.242762,0.228539,7.908696,9.711456,0.418058,0.190235,0.697410,0.781399,0.618761,0.688759,0.860181,0.922311,0.725658,0.478224,0.323959,20.201568,0.000867,0.008461,5.955950,0.004466,0.004481,0.000842,0.002007,15745695.723695,0.000000
-9622414.738587,1462670.398792,60604206.396398,43.063966,-0.939380,0.821482,0.689604,0.385210,0.257184,0.767021,0.613026,0.547968,0.471583,0.050570,0.525063,0.789863,0.339451,0.873937,0.917739,0.547964,0.627846,0.313763,0.425715,0.272847,0.955545,0.388604,0.875962,0.014551,0.078600,0.219701,0.771718,0.966779,0.649845,0.823049,0.311896,0.243833,0.384800,9.848808,13.364335,0.120254,0.206879,0.707706,0.770109,0.622578,0.674795,0.855853,0.905920,0.609130,0.476167,0.177128,36.936034,0.007223,0.017800,4.507826,0.003909,0.003905,0.000530,0.002319,9622414.738587,0.000000
-14129015.870783,1456970.237817,69899268.085233,52.749267,-0.448856,0.599234,0.830028,0.389378,0.066045,0.993153,0.829004,0.705330,0.467826,0.063827,0.699314,0.610664,0.430343,0.169373,0.012157,0.871506,0.301976,0.188794,0.837371,0.007476,0.813860,0.057629,0.316873,0.421839,0.102730,0.543828,0.030365,0.903708,0.592358,0.950189,0.309842,0.255926,0.203770,11.128230,4.079878,0.362165,0.154891,0.625500,0.681470,0.518376,0.565361,0.771852,0.826861,0.361642,0.475275,0.467987,27.250733,0.000114,0.000940,6.032444,0.003969,0.004016,0.000445,0.002404,14129015.870783,0.000000
-9492119.676394,1281151.638380,64802150.250013,49.662886,-1.071776,0.880752,0.722691,0.391591,0.053622,0.978256,0.943283,0.280060,0.466585,0.292604,0.668557,0.421936,0.471786,0.506859,0.137155,0.354333,0.635819,0.414403,0.857178,0.169036,0.841340,0.668660,0.490040,0.108061,0.231656,0.008024,0.281175,0.898381,0.652311,0.868755,0.356882,0.247913,0.217221,10.320849,20.128989,0.503431,0.192182,0.714918,0.788533,0.614273,0.694743,0.857914,0.927917,0.657600,0.501215,0.296590,30.337114,0.002299,0.008572,4.522338,0.004607,0.004616,0.000915,0.001934,9492119.676394,0.000000
-5664960.153411,1351153.557929,39353016.842200,38.793223,-0.867977,0.756052,0.781375,0.388972,0.064515,0.021363,0.955641,0.923949,0.546365,0.026333,0.762271,0.792564,0.747186,0.373974,0.076559,0.447784,0.722557,0.865637,0.942011,0.060304,0.358544,0.413030,0.752170,0.018237,0.079687,0.030213,0.285673,0.810502,0.906872,0.838629,0.368444,0.200522,0.230277,9.625471,19.180068,0.656317,0.227239,0.794748,0.725000,0.693623,0.636160,0.905893,0.872392,0.580200,0.572697,0.216500,41.206777,0.000841,0.006394,7.208613,0.004813,0.004830,0.000933,0.001916,5664960.153411,0.000000
-10007102.589461,1755982.482974,62940538.296174,46.365568,-1.576655,0.817880,0.825887,0.988687,0.076396,0.369686,0.930904,0.705517,0.806255,0.019734,0.675870,0.592573,0.476852,0.763721,0.003602,0.472986,0.730903,0.308038,0.854961,0.721685,0.963748,0.198457,0.661467,0.395000,0.048326,0.495014,0.053058,0.967689,0.877487,0.951198,0.448598,0.256213,0.228626,11.443952,5.341727,0.204373,0.169402,0.743398,0.713394,0.632340,0.610808,0.870022,0.841590,0.793335,0.564769,0.088812,33.634432,0.000064,0.006169,11.353804,0.003562,0.003583,0.000401,0.002448,10007102.589461,0.000000
-9317994.106360,1640821.881809,77474431.862235,35.030536,-1.562522,0.761848,0.827404,0.925864,0.732225,0.939058,0.452519,0.705561,0.804386,0.026723,0.666449,0.794273,0.705386,0.301264,0.286649,0.473172,0.692376,0.250843,0.855517,0.729333,0.968754,0.388416,0.654190,0.040732,0.003439,0.136806,0.142813,0.902260,0.878080,0.118773,0.448460,0.230562,0.199829,10.822304,16.110079,0.345365,0.182472,0.688069,0.711816,0.451464,0.468985,0.804775,0.854117,0.790393,0.292672,0.061279,44.969464,0.000744,0.004943,4.078738,0.004211,0.004227,0.000563,0.002286,9317994.106360,0.000000
-5549710.518076,1365354.702184,42214202.061032,35.993224,-1.104909,0.865988,0.701179,0.392043,0.053622,0.978409,0.825484,0.903980,0.648793,0.063964,0.759589,0.188238,0.470979,0.617601,0.915742,0.345964,0.897744,0.425832,0.529413,0.053981,0.840311,0.662282,0.492966,0.109719,0.044216,0.028178,0.293415,0.903359,0.639370,0.452575,0.359231,0.242471,0.228705,10.399349,19.446658,0.365163,0.214585,0.789800,0.736961,0.669530,0.646912,0.915473,0.890910,0.668759,0.494233,0.291771,44.006776,0.000765,0.005914,3.055202,0.003540,0.003533,0.000333,0.002516,5549710.518076,0.000000
-14099756.977159,1688381.783757,101351886.614718,41.990759,-0.330686,0.880389,0.831500,0.992902,0.254093,0.774502,0.826363,0.255935,0.464771,0.354612,0.720138,0.554332,0.389906,0.355863,0.848597,0.446850,0.720120,0.441480,0.676720,0.926794,0.785180,0.392170,0.906857,0.012652,0.038543,0.330081,0.283123,0.899448,0.327311,0.887466,0.356683,0.255021,0.238902,9.832124,10.068571,0.240999,0.136845,0.486984,0.795906,0.352250,0.617469,0.626701,0.930483,0.281569,0.370414,0.297776,38.009241,0.001339,0.012436,8.394717,0.003593,0.003610,0.000408,0.002441,14099756.977159,0.000000
-8518632.590130,1507994.737512,68688604.728747,35.587718,-1.073743,0.880389,0.692917,0.992367,0.249155,0.982010,0.826363,0.255935,0.552269,0.353723,0.712481,0.554332,0.389906,0.355863,0.848961,0.446850,0.720120,0.319732,0.682795,0.197679,0.894825,0.392170,0.980535,0.019871,0.038887,0.023827,0.283123,0.899448,0.698100,0.887334,0.356683,0.255021,0.235561,8.507592,19.219493,0.371111,0.208730,0.701081,0.798101,0.610946,0.697693,0.858948,0.933673,0.658273,0.519204,0.297776,44.412282,0.001501,0.007787,4.736705,0.003817,0.003836,0.000524,0.002325,8518632.590130,0.000000
-13631128.176659,1626989.850963,96536058.462742,45.551083,-0.911220,0.603246,0.837734,0.490585,0.795899,0.799320,0.524619,0.255590,0.465149,0.064862,0.668466,0.714384,0.710516,0.356128,0.966006,0.347206,0.911470,0.205891,0.815496,0.937042,0.840141,0.332262,0.489796,0.000481,0.078684,0.331709,0.801853,0.848104,0.667381,0.139523,0.357232,0.238018,0.300513,11.610702,10.353713,0.040550,0.178907,0.592603,0.810340,0.520694,0.619196,0.765779,0.944862,0.597967,0.366432,0.045504,34.448917,0.004807,0.006117,5.361027,0.003978,0.004002,0.000232,0.002617,13631128.176659,0.000000
-8634074.499718,1415497.686223,64051227.904036,49.512526,-2.097573,0.822138,0.984418,0.448782,0.141130,0.743355,0.913639,0.963863,0.466581,0.078337,0.663534,0.538026,0.766869,0.466899,0.924710,0.868379,0.909120,0.213857,0.400688,0.940018,0.807538,0.412349,0.847980,0.397640,0.225166,0.016296,0.737862,0.965012,0.659463,0.881127,0.484642,0.246846,0.248236,9.696532,19.631580,0.405663,0.223907,0.794014,0.788615,0.705157,0.701734,0.941115,0.939349,0.877246,0.480533,0.014703,30.487474,0.012315,0.005880,10.765049,0.005002,0.005009,0.001057,0.001792,8634074.499718,0.000000
-10201535.559635,1341074.096327,57770862.761062,54.065117,-0.554533,0.794848,0.983095,0.448782,0.013807,0.988624,0.959905,0.868653,0.450182,0.356474,0.711543,0.541957,0.305291,0.765961,0.917739,0.467540,0.714748,0.322658,0.425104,0.121303,0.977585,0.198458,0.871924,0.013024,0.234414,0.145090,0.880503,0.908427,0.658621,0.798226,0.288348,0.059308,0.220901,10.023775,15.709793,0.389496,0.124703,0.702481,0.665992,0.524363,0.579096,0.264005,0.383765,0.425660,0.500118,0.563473,25.934883,0.003172,0.011377,10.965558,0.004833,0.004825,0.000956,0.001893,10201535.559635,0.000000
-14222852.584030,1691728.381033,68915454.613452,42.071817,-0.240147,0.861986,0.831500,0.992902,0.253943,0.774502,0.826876,0.916478,0.464771,0.354612,0.719959,0.555012,0.743310,0.355863,0.848597,0.444468,0.720120,0.433858,0.532138,0.225608,0.782006,0.392170,0.940105,0.010654,0.039375,0.330081,0.283123,0.903245,0.300276,0.887466,0.368555,0.255021,0.248141,9.708090,10.049122,0.299606,0.127752,0.638953,0.672478,0.469798,0.498173,0.804781,0.834070,0.213488,0.358410,0.263115,37.928183,0.002141,0.010284,8.880548,0.003552,0.003573,0.000418,0.002431,14222852.584030,0.000000
-10168426.394250,1416547.860255,65157685.193020,45.741376,-0.771311,0.611026,0.693505,0.391662,0.053832,0.765258,0.879242,0.702162,0.546221,0.010948,0.634806,0.538922,0.671678,0.186998,0.069763,0.173391,0.716954,0.341822,0.544052,0.065124,0.786247,0.420396,0.752778,0.320024,0.078685,0.337681,0.284819,0.826746,0.932803,0.842550,0.347833,0.243919,0.438395,9.465839,9.899285,0.474173,0.216620,0.679767,0.710048,0.591997,0.617443,0.847616,0.872475,0.537594,0.564262,0.057112,34.258624,0.000667,0.006227,6.576866,0.004141,0.004168,0.000432,0.002417,10168426.394250,0.000000
-10545625.336416,1293707.839696,72609096.536922,52.329819,-1.096804,0.880752,0.696742,0.391591,0.062107,0.940285,0.941071,0.293216,0.554379,0.058885,0.673266,0.422741,0.476055,0.306486,0.085402,0.354333,0.635819,0.332179,0.857178,0.169036,0.843218,0.637125,0.490040,0.455679,0.231656,0.097711,0.281175,0.898446,0.644179,0.868755,0.360284,0.247913,0.215734,10.028430,17.425558,0.432170,0.185894,0.685669,0.784737,0.586408,0.691279,0.829098,0.926022,0.666063,0.497927,0.285941,27.670181,0.001009,0.008691,3.844580,0.004399,0.004414,0.000819,0.002030,10545625.336416,0.000000
-5653845.401328,1357449.062069,40053957.269253,36.427302,-0.975619,0.733273,0.782348,0.404033,0.102712,0.022306,0.883934,0.705303,0.600512,0.026240,0.058172,0.587399,0.472337,0.364624,0.896823,0.448987,0.314235,0.420730,0.861939,0.960608,0.806486,0.044220,0.751329,0.395000,0.048571,0.030639,0.041450,0.903820,0.905219,0.837176,0.346774,0.201859,0.382059,10.703239,19.137401,0.243569,0.229334,0.760377,0.734857,0.656585,0.635687,0.870974,0.841341,0.623041,0.572759,0.191479,43.572698,0.003181,0.007718,5.784370,0.004586,0.004592,0.000786,0.002063,5653845.401328,0.000000
-14786234.159806,1399430.602770,73137230.096146,59.019000,-1.071776,0.880751,0.832826,0.391591,0.050142,0.978256,0.943283,0.280060,0.466585,0.292604,0.668969,0.421936,0.392606,0.360173,0.137155,0.354333,0.635819,0.413058,0.857178,0.169036,0.841340,0.668660,0.490040,0.012842,0.231656,0.322664,0.281175,0.898381,0.652311,0.887024,0.356882,0.247913,0.214931,9.565279,10.654206,0.292047,0.161859,0.690269,0.769642,0.586193,0.675644,0.834390,0.915776,0.657600,0.501215,0.296590,20.981000,0.002356,0.008428,6.045719,0.004421,0.004432,0.000817,0.002032,14786234.159806,0.000000
-9622723.992072,1462715.036095,60662237.174248,43.063966,-0.939380,0.821482,0.689604,0.385210,0.257184,0.767021,0.613026,0.547968,0.471583,0.050570,0.525063,0.789863,0.339451,0.873937,0.917739,0.547964,0.627846,0.313763,0.425715,0.272847,0.918430,0.388604,0.875962,0.014551,0.078600,0.219701,0.771718,0.966779,0.649845,0.823049,0.311896,0.243833,0.384800,9.840706,13.364293,0.120254,0.206859,0.707494,0.770168,0.622401,0.674843,0.855665,0.905964,0.609130,0.476167,0.177128,36.936034,0.007223,0.017800,4.507826,0.003909,0.003905,0.000530,0.002319,9622723.992072,0.000000
-6429777.445351,1393015.270324,43184425.701410,36.168623,-1.294825,0.881275,0.741388,0.390948,0.132753,0.978437,0.954890,0.879457,0.466585,0.347769,0.721904,0.183195,0.537418,0.353625,0.869890,0.170226,0.721832,0.415679,0.671790,0.193519,0.841330,0.419521,0.941603,0.013608,0.039498,0.049526,0.745203,0.969277,0.655988,0.882257,0.356683,0.242752,0.248158,8.743227,18.432788,0.353531,0.244511,0.795576,0.736701,0.701224,0.652669,0.931101,0.890481,0.726054,0.477711,0.334140,43.831377,0.000364,0.003602,2.971060,0.003482,0.003468,0.000280,0.002569,6429777.445351,0.000000
-16066797.469005,1381494.865077,77173335.276058,60.169870,-1.277580,0.863367,0.782132,0.391594,0.093725,0.978255,0.943249,0.264499,0.466544,0.063733,0.667000,0.422837,0.515118,0.361628,0.074321,0.345582,0.626982,0.334024,0.531329,0.098123,0.837588,0.665408,0.853747,0.000450,0.236275,0.344055,0.269315,0.963594,0.652311,0.868410,0.358915,0.247782,0.145767,7.653734,9.711465,0.355519,0.168705,0.677931,0.783213,0.575653,0.682756,0.818819,0.907267,0.721289,0.478224,0.323959,19.830130,0.000667,0.008434,5.773504,0.004201,0.004218,0.000709,0.002140,16066797.469005,0.000000
-3895979.798696,1361087.601850,30731125.695803,32.648845,-1.111154,0.862148,0.741772,0.307859,0.051863,0.106998,0.954039,0.906426,0.604617,0.063894,0.655967,0.717788,0.709826,0.374480,0.061889,0.179458,0.722568,0.395741,0.534397,0.090669,0.422903,0.205295,0.753805,0.435882,0.001147,0.022460,0.285587,0.931726,0.671973,0.846869,0.347837,0.244723,0.220588,9.422273,19.366556,0.673617,0.241016,0.823295,0.742712,0.700236,0.656162,0.937404,0.894044,0.670821,0.497100,0.343621,47.351155,0.000673,0.004090,3.199389,0.004547,0.004567,0.000798,0.002051,3895979.798696,0.000000
-10248976.477943,1534157.198617,62416373.667659,51.477224,-1.425032,0.829302,0.776138,0.807314,0.253930,0.760418,0.952572,0.853077,0.608553,0.026439,0.650371,0.702992,0.711896,0.866909,0.992141,0.463378,0.875326,0.256004,0.944305,0.459076,0.781646,0.429437,0.955870,0.286832,0.240211,0.042728,0.136989,0.905756,0.939757,0.859626,0.466052,0.199042,0.384646,9.008808,18.792091,0.194286,0.165144,0.728280,0.741582,0.625805,0.637360,0.831620,0.839560,0.759499,0.568357,0.026720,28.522776,0.014552,0.006074,11.865169,0.004418,0.004426,0.000828,0.002021,10248976.477943,0.000000
-13450785.020055,1668069.114979,80045102.611681,39.428125,-0.778431,0.733748,0.692796,0.998394,0.101982,0.981828,0.812431,0.701257,0.466992,0.056745,0.712439,0.776237,0.465489,0.592427,0.805600,0.322000,0.729493,0.414886,0.416625,0.198880,0.890742,0.041029,0.765678,0.400789,0.003545,0.361324,0.039010,0.901934,0.665689,0.870312,0.353816,0.258553,0.234273,10.731615,9.197118,0.178143,0.174925,0.612176,0.736937,0.511651,0.615786,0.756947,0.876764,0.540874,0.505295,0.308234,40.571875,0.004086,0.006659,6.500979,0.003468,0.003506,0.000294,0.002555,13450785.020055,0.000000
-7723616.981927,1541379.328435,50428016.138618,40.469195,-1.797143,0.865751,0.692374,0.276420,0.103816,0.900560,0.954039,0.702703,0.548479,0.041860,0.673713,0.774072,0.675275,0.586080,0.101251,0.689650,0.299786,0.318371,0.904694,0.933237,0.892433,0.206959,0.496293,0.451904,0.019474,0.343301,0.284819,0.903281,0.930058,0.869961,0.466168,0.257484,0.438395,11.736703,9.913034,0.191709,0.248459,0.801357,0.779457,0.695215,0.687084,0.921080,0.921271,0.834228,0.576177,0.025473,39.530805,0.001011,0.006285,4.325537,0.004138,0.004164,0.000575,0.002274,7723616.981927,0.000000
-6656092.190921,1494379.457795,45469379.257692,38.074238,-1.797187,0.819589,0.743957,0.387217,0.053443,0.760809,0.954039,0.928170,0.470011,0.063682,0.479981,0.809111,0.673296,0.317584,0.076058,0.550555,0.695122,0.334962,0.534397,0.087235,0.905576,0.206959,0.756846,0.017937,0.019678,0.221430,0.784070,0.903295,0.963688,0.821814,0.466168,0.243816,0.438395,10.189251,13.375642,0.682997,0.276294,0.817571,0.761385,0.719295,0.673177,0.953603,0.923478,0.834235,0.544500,0.025479,41.925762,0.000898,0.011900,7.942348,0.004739,0.004758,0.000903,0.001946,6656092.190921,0.000000
