#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-11752778.776104,1673523.472265,85355863.068656,39.295225,-1.153307,0.948798,0.744154,0.982340,0.634913,0.028462,0.514646,0.458525,0.576603,0.211161,0.284669,0.687244,0.797954,0.698408,0.155825,0.377987,0.945641,0.779758,0.790592,0.713401,0.141109,0.305876,0.747922,0.942484,0.075831,0.065304,0.656762,0.774531,0.972703,0.955562,0.429463,0.193388,0.382682,10.244559,18.231497,0.333464,0.199282,0.666541,0.826626,0.581293,0.713814,0.855708,0.953865,0.684409,0.593318,0.046622,40.704775,0.000311,0.009740,3.178853,0.003947,0.003951,0.000384,0.002465,11752778.776104,0.000000
-11023763.011562,1711092.151090,83355924.033151,38.167316,-1.515607,0.972973,0.916006,0.783421,0.570958,0.879873,0.281520,0.460924,0.590679,0.200943,0.855818,0.654366,0.484433,0.691274,0.122847,0.065108,0.551910,0.675144,0.874007,0.678854,0.455047,0.143337,0.552430,0.632453,0.020179,0.225758,0.287391,0.853587,0.635653,0.529407,0.445719,0.314053,0.371409,11.895249,13.493801,0.383617,0.195941,0.700118,0.834455,0.600815,0.726276,0.875121,0.960571,0.780325,0.510909,0.046297,41.832684,0.000243,0.000419,4.876246,0.004383,0.004390,0.000789,0.002060,11023763.011562,0.000000
-20424320.182514,1550157.145060,101533249.747161,69.746321,-1.095282,0.680023,0.760210,0.741028,0.038314,0.405066,0.511535,0.285224,0.326334,0.212717,0.143880,0.656077,0.372738,0.264315,0.103567,0.795023,0.582354,0.653459,0.985966,0.327490,0.455980,0.147326,0.776439,0.913230,0.313853,0.421172,0.780451,0.779627,0.916346,0.499672,0.417525,0.459218,0.391062,9.804416,7.519454,0.105761,0.181333,0.609087,0.811416,0.530772,0.698298,0.803420,0.948805,0.665555,0.433924,0.005159,10.253679,0.001616,0.021817,2.705814,0.003914,0.003937,0.000231,0.002618,20424320.182514,0.000000
-10090405.699333,1455427.747948,72806835.338528,44.303696,-1.130760,0.946034,0.744080,0.408196,0.627899,0.942403,0.552381,0.814276,0.072908,0.562513,0.310011,0.676694,0.353800,0.277187,0.229437,0.056409,0.550723,0.948098,0.628382,0.521447,0.102328,0.134565,0.028820,0.942081,0.086866,0.250447,0.559084,0.854099,0.783811,0.520025,0.385475,0.174258,0.369514,12.447224,13.162067,0.154546,0.196767,0.696682,0.773091,0.606429,0.677118,0.807040,0.915708,0.677212,0.488998,0.066743,35.696304,0.000624,0.000156,4.850429,0.003487,0.003516,0.000251,0.002598,10090405.699333,0.000000
-14079325.548338,1664700.619820,76460578.948018,45.654426,-0.144463,0.683870,0.759982,0.845121,0.574098,0.019648,0.647648,0.582225,0.325904,0.817650,0.935209,0.951465,0.362533,0.275760,0.595125,0.378420,0.963111,0.957224,0.623586,0.323145,0.148121,0.710324,0.675254,0.914687,0.085283,0.308907,0.831567,0.774563,0.993014,0.536343,0.291775,0.302517,0.391013,10.558186,10.925394,0.255035,0.173318,0.584906,0.716959,0.493350,0.603608,0.732352,0.864924,0.134513,0.423379,0.022889,34.345574,0.000708,0.008593,7.430995,0.004263,0.004283,0.000423,0.002426,14079325.548338,0.000000
-10585504.733667,1614173.886494,75010227.371442,41.209399,-1.346215,0.972995,0.962157,0.872259,0.047284,0.448205,0.549525,0.584345,0.490019,0.559945,0.818483,0.962339,0.496760,0.987138,0.235941,0.097637,0.552456,0.925843,0.610316,0.467567,0.087465,0.727362,0.062045,0.638817,0.087983,0.113022,0.806772,0.853475,0.917708,0.501554,0.418417,0.179779,0.276719,14.369800,17.341519,0.627750,0.207387,0.713663,0.820279,0.626927,0.698295,0.887593,0.938883,0.739777,0.434221,0.106889,38.790601,0.006207,0.000790,8.952095,0.005027,0.005028,0.000970,0.001879,10585504.733667,0.000000
-10117995.041509,1513610.918007,71885345.923975,44.279200,-0.137645,0.943043,0.759715,0.747846,0.017988,0.019648,0.649540,0.578159,0.080639,0.564066,0.307005,0.668800,0.362280,0.280796,0.542770,0.794267,0.963111,0.961205,0.628192,0.321530,0.147688,0.709548,0.665731,0.941518,0.084646,0.251947,0.779350,0.781586,0.797805,0.500310,0.288290,0.300584,0.378286,10.444318,12.596687,0.446149,0.190766,0.592570,0.727200,0.506500,0.618869,0.738728,0.872334,0.128592,0.475546,0.035277,35.720800,0.001977,0.030307,4.597269,0.004130,0.004155,0.000649,0.002200,10117995.041509,0.000000
-11497938.054565,1572265.908449,77073926.189093,46.095393,-1.823815,0.948622,0.975811,0.344877,0.633164,0.417047,0.493509,0.486695,0.298440,0.022172,0.135156,0.689383,0.515392,0.705522,0.154216,0.065314,0.946254,0.725666,0.839974,0.715643,0.417752,0.305745,0.603326,0.323634,0.089826,0.311150,0.298102,0.983112,0.909748,0.553567,0.428649,0.196703,0.392026,10.236117,10.861593,0.064422,0.211714,0.691508,0.834064,0.596789,0.721271,0.793655,0.929853,0.838591,0.457661,0.028815,33.904607,0.000307,0.001521,4.257003,0.003361,0.003383,0.000235,0.002614,11497938.054565,0.000000
-13357243.147175,1609523.377092,73646868.566126,43.478337,-1.289976,0.939847,0.744164,0.791410,0.574854,0.008267,0.514544,0.578159,0.588740,0.188259,0.288702,0.665250,0.354507,0.256075,0.233336,0.799444,0.963079,0.795710,0.632112,0.323145,0.462695,0.129921,0.665731,0.914636,0.075364,0.251947,0.779350,0.781596,0.800712,0.535488,0.447940,0.305667,0.291880,10.706950,12.640114,0.311469,0.211148,0.720557,0.809477,0.627760,0.701427,0.898166,0.949897,0.724723,0.489181,0.010999,36.521663,0.000731,0.009050,3.034017,0.003673,0.003703,0.000395,0.002454,13357243.147175,0.000000
-8962240.752947,1508806.165333,55392040.720927,45.566654,-0.149303,0.950331,0.721423,0.380385,0.016183,0.019648,0.647648,0.582225,0.325760,0.572532,0.290467,0.941165,0.354397,0.995345,0.532638,0.788949,0.979010,0.161527,0.934002,0.507672,0.148121,0.710324,0.665540,0.942268,0.085283,0.305202,0.168175,0.774379,0.624473,0.575994,0.292403,0.414527,0.390317,8.535563,10.967645,0.080873,0.193338,0.664159,0.735190,0.563207,0.622641,0.817617,0.880543,0.138692,0.536667,0.011615,34.433346,0.010031,0.006478,2.635900,0.004000,0.003997,0.000605,0.002244,8962240.752947,0.000000
-12084788.838340,1811472.362074,77173570.820333,40.513810,-1.586861,0.967204,0.961771,0.964655,0.633224,0.371037,0.502371,0.466691,0.553111,0.634552,0.134753,0.690866,0.516011,0.216334,0.827834,0.757447,0.536075,0.156145,0.915974,0.657274,0.490458,0.145687,0.559490,0.627915,0.028691,0.304477,0.169444,0.872536,0.970959,0.533931,0.447303,0.443368,0.273428,12.190454,11.157353,0.300678,0.225603,0.725278,0.818991,0.632988,0.678389,0.899202,0.940677,0.795433,0.429523,0.051061,39.486190,0.000264,0.001376,7.444355,0.004187,0.004193,0.000524,0.002325,12084788.838340,0.000000
-14330836.778641,1379949.352016,81086140.701638,56.660913,-1.138043,0.682975,0.717447,0.957592,0.026109,0.405884,0.631839,0.592126,0.175327,0.770511,0.147275,0.630545,0.391018,0.278682,0.523719,0.449818,0.544238,0.691270,0.930146,0.512894,0.094231,0.147826,0.782854,0.741335,0.325452,0.003716,0.799325,0.779829,0.797951,0.785845,0.424166,0.305515,0.203158,10.082949,20.091603,0.272138,0.191987,0.688806,0.813216,0.605540,0.708633,0.872116,0.950159,0.679555,0.594936,0.060619,23.339087,0.001281,0.015510,2.686776,0.004173,0.004181,0.000331,0.002518,14330836.778641,0.000000
-13723143.914612,1622599.764235,74490997.560159,45.647934,-0.137232,0.947791,0.759982,0.845121,0.573076,0.014381,0.561205,0.815194,0.256389,0.817650,0.939175,0.951465,0.362533,0.275760,0.228095,0.064417,0.963111,0.948112,0.623586,0.508132,0.148037,0.710324,0.643894,0.913474,0.085283,0.308907,0.836399,0.774563,0.993014,0.536343,0.290946,0.174652,0.390750,10.758357,10.946205,0.272414,0.157974,0.598836,0.682160,0.508950,0.578695,0.747828,0.833295,0.128232,0.423379,0.023496,34.352066,0.000705,0.001432,5.048499,0.004078,0.004103,0.000687,0.002162,13723143.914612,0.000000
-6230206.536165,1389181.308250,52864084.704011,39.670678,-1.084006,0.697195,0.692863,0.344877,0.629169,0.390304,0.493509,0.315851,0.298440,0.014963,0.134313,0.689383,0.515392,0.683559,0.154216,0.065314,0.943645,0.718831,0.839974,0.715643,0.095449,0.305745,0.603326,0.323634,0.094613,0.020433,0.298102,0.855222,0.909748,0.553567,0.378173,0.290484,0.388163,9.874771,19.600458,0.142233,0.250794,0.756731,0.825455,0.663288,0.720521,0.911671,0.951746,0.661762,0.457661,0.037833,40.329322,0.000309,0.002666,1.617413,0.003899,0.003913,0.000539,0.002310,6230206.536165,0.000000
-11403962.139706,1562835.500674,73949123.395707,42.363787,-1.272071,0.686705,0.759520,0.841723,0.004132,0.948926,0.515272,0.461730,0.304762,0.207779,0.369004,0.611607,0.394641,0.692185,0.180259,0.785510,0.952561,0.680019,0.838439,0.381661,0.455492,0.322113,0.770361,0.914741,0.086050,0.163147,0.818128,0.779379,0.909934,0.886381,0.446202,0.300266,0.278305,10.147665,15.199446,0.347132,0.240148,0.709117,0.818959,0.619867,0.710792,0.890111,0.954351,0.719749,0.590588,0.013573,37.636213,0.004457,0.032428,2.892356,0.003998,0.004019,0.000513,0.002336,11403962.139706,0.000000
-11517091.983175,1663310.716541,84148900.571912,37.693199,-0.391375,0.990702,0.951581,0.922047,0.600313,0.762624,0.496101,0.456236,0.346937,0.201898,0.159760,0.618585,0.484422,0.250744,0.140488,0.526835,0.587387,0.718944,0.798589,0.671837,0.456210,0.117520,0.755464,0.323131,0.015061,0.221998,0.272539,0.725968,0.459960,0.530014,0.383769,0.217370,0.374113,10.901064,13.428312,0.506959,0.148777,0.554605,0.797177,0.420314,0.633306,0.674422,0.925468,0.323873,0.485270,0.060238,42.306801,0.000283,0.011448,6.978963,0.004211,0.004221,0.000581,0.002268,11517091.983175,0.000000
-16829723.746463,1424596.154798,130062723.891486,65.733886,-1.533796,0.972916,0.771916,0.402894,0.573752,0.894274,0.405437,0.455643,0.062466,0.019462,0.123836,0.654524,0.490322,0.263086,0.122847,0.065108,0.551336,0.724967,0.867205,0.327013,0.572434,0.535940,0.555366,0.628177,0.311763,0.308702,0.267238,0.859155,0.911179,0.522141,0.445719,0.313857,0.276406,7.940383,11.052903,0.029625,0.205704,0.563659,0.823577,0.508671,0.723549,0.762664,0.955590,0.784285,0.444619,0.048678,14.266114,0.000241,0.000275,3.627380,0.003700,0.003750,0.000309,0.002540,16829723.746463,0.000000
-19218200.806935,1563483.875352,93095291.461995,65.418891,-1.094834,0.679668,0.759574,0.741028,0.015732,0.405066,0.512219,0.285224,0.326334,0.212717,0.810657,0.927775,0.363261,0.264315,0.516558,0.795023,0.582354,0.971961,0.985966,0.520743,0.444276,0.147326,0.776626,0.913230,0.309586,0.303063,0.832231,0.779623,0.916346,0.499672,0.417457,0.455904,0.391062,10.449245,11.080772,0.147952,0.184340,0.638619,0.818681,0.555418,0.704547,0.829976,0.952375,0.665405,0.433924,0.005159,14.581109,0.001344,0.022210,3.859442,0.004499,0.004512,0.000655,0.002194,19218200.806935,0.000000
-11764052.095924,1709501.191891,83526089.418654,38.988711,-1.416250,0.984425,0.986458,0.750148,0.670473,0.889811,0.549229,0.457059,0.501779,0.181113,0.827845,0.524566,0.394652,0.276794,0.797372,0.363887,0.512276,0.669009,0.919041,0.509774,0.488841,0.577981,0.768164,0.614426,0.042139,0.174471,0.778765,0.856578,0.906442,0.504668,0.427916,0.409287,0.392073,10.042649,14.879397,0.337643,0.243698,0.684004,0.813638,0.598299,0.705708,0.866728,0.949650,0.757378,0.439228,0.005269,41.011289,0.001131,0.006084,8.400242,0.004366,0.004369,0.000785,0.002064,11764052.095924,0.000000
-11405660.559617,1651553.219800,76844996.948922,39.253219,-1.425461,0.694844,0.745218,0.750176,0.573065,0.401863,0.642723,0.741396,0.469200,0.566107,0.833312,0.965359,0.397450,0.718012,0.231037,0.485440,0.547358,0.732970,0.638689,0.509376,0.463453,0.737989,0.738639,0.615131,0.046260,0.171141,0.796036,0.858978,0.849393,0.504668,0.428136,0.403983,0.374959,9.820897,15.010161,0.255663,0.236936,0.704853,0.790814,0.616454,0.687765,0.882500,0.937669,0.759602,0.458834,0.045503,40.746781,0.000721,0.016585,5.291181,0.004379,0.004392,0.000563,0.002286,11405660.559617,0.000000
-11023763.011562,1711092.151090,83355924.033151,38.167316,-1.515607,0.972973,0.916006,0.783421,0.570958,0.879873,0.281520,0.460924,0.590679,0.200943,0.855818,0.654366,0.484433,0.691274,0.122847,0.065108,0.551910,0.675144,0.874007,0.678854,0.455047,0.143337,0.552430,0.632453,0.020179,0.225758,0.287391,0.853587,0.635653,0.529407,0.445719,0.314053,0.371409,11.895249,13.493801,0.383617,0.195941,0.700118,0.834455,0.600815,0.726276,0.875121,0.960571,0.780325,0.510909,0.046297,41.832684,0.000243,0.000419,4.876246,0.004383,0.004390,0.000789,0.002060,11023763.011562,0.000000
-16491449.562163,1493317.041319,102501329.272631,59.360793,-1.527361,0.981061,0.958378,0.964655,0.014948,0.949931,0.493296,0.433047,0.073158,0.548008,0.134864,0.634377,0.204539,0.701255,0.228639,0.164092,0.551914,0.730440,0.470945,0.703268,0.456758,0.326932,0.753281,0.595357,0.313852,0.110792,0.386792,0.853587,0.622962,0.529686,0.447675,0.408904,0.277056,10.223927,16.893054,0.467398,0.181092,0.656545,0.836304,0.582933,0.731622,0.848229,0.961488,0.782892,0.505721,0.023243,20.639207,0.000266,0.001633,6.968858,0.004476,0.004462,0.000672,0.002177,16491449.562163,0.000000
-13262537.957024,1580817.974580,69568038.250609,51.456252,-0.859043,0.972995,0.962157,0.871934,0.668942,0.954145,0.648003,0.584373,0.488117,0.561146,0.819900,0.752153,0.496760,0.278254,0.596634,0.097637,0.552456,0.727288,0.955524,0.468536,0.452291,0.727362,0.062045,0.638817,0.214117,0.119385,0.784687,0.772704,0.914620,0.549433,0.385322,0.179779,0.374619,13.430078,17.213448,0.353371,0.152359,0.706699,0.781253,0.611886,0.673958,0.879357,0.929413,0.576433,0.454345,0.068669,28.543748,0.001341,0.000827,9.924729,0.004716,0.004722,0.000863,0.001986,13262537.957024,0.000000
-13856803.806482,1725153.088354,76340608.739670,45.507166,-0.412879,0.683870,0.759982,0.845121,0.574744,0.011354,0.549127,0.582198,0.327805,0.816448,0.935209,0.951465,0.362533,0.980121,0.094108,0.396357,0.963111,0.949145,0.623586,0.322176,0.148121,0.710324,0.675254,0.914687,0.085283,0.302544,0.833575,0.855334,0.993014,0.536248,0.291775,0.302517,0.391329,10.636926,11.126074,0.214846,0.177282,0.610507,0.744283,0.521724,0.633443,0.755576,0.884403,0.338258,0.423343,0.022117,34.492834,0.000156,0.008557,6.091997,0.004273,0.004269,0.000438,0.002411,13856803.806482,0.000000
-7215676.585988,1404117.249487,58857131.313398,38.868633,-1.388668,0.705094,0.755699,0.783103,0.057714,0.448064,0.551908,0.753474,0.078285,0.562513,0.813673,0.966429,0.353800,0.275712,0.216990,0.490120,0.553427,0.704050,0.623777,0.259817,0.445596,0.145007,0.037354,0.704610,0.085256,0.021497,0.559084,0.870195,0.917077,0.499672,0.416530,0.177550,0.372537,14.137088,20.061094,0.690427,0.239268,0.763155,0.801506,0.673255,0.705249,0.877303,0.935035,0.750593,0.433681,0.048956,41.131367,0.001721,0.016989,4.199309,0.004782,0.004793,0.000811,0.002038,7215676.585988,0.000000
-12693162.278947,1636500.031025,67897792.389618,48.968835,-1.145209,0.985993,0.962067,0.786962,0.670483,0.923631,0.549482,0.584345,0.484651,0.562694,0.838556,0.673434,0.496760,0.987138,0.095608,0.095479,0.583991,0.941158,0.918554,0.942662,0.100348,0.171877,0.062045,0.638817,0.212317,0.038205,0.817959,0.853867,0.618904,0.549405,0.387702,0.416706,0.279545,13.782929,19.670612,0.361136,0.175429,0.725948,0.813907,0.631057,0.704215,0.891701,0.946583,0.681843,0.503958,0.004389,31.031165,0.000128,0.000778,8.584907,0.004730,0.004728,0.000919,0.001930,12693162.278947,0.000000
-13872765.904938,1643327.980649,74502780.072663,45.696899,-0.137232,0.947602,0.759982,0.845385,0.573076,0.403087,0.562048,0.815194,0.256389,0.808132,0.939175,0.940975,0.495222,0.282366,0.228095,0.064417,0.963111,0.946679,0.623586,0.508132,0.154478,0.710324,0.643894,0.923110,0.085283,0.311023,0.836399,0.774563,0.993014,0.536343,0.290946,0.173210,0.391532,10.896344,10.885778,0.272284,0.155822,0.599721,0.684388,0.509130,0.579995,0.748811,0.835367,0.128232,0.423379,0.021694,34.303101,0.000705,0.001429,5.468419,0.004045,0.004070,0.000717,0.002132,13872765.904938,0.000000
-9086603.774456,1685024.045595,74829945.131962,35.741302,-1.583332,0.966315,0.968129,0.788253,0.669486,0.419088,0.290536,0.458547,0.476976,0.559945,0.155939,0.676878,0.484425,0.694402,0.231252,0.074758,0.587290,0.674898,0.821321,0.527963,0.050412,0.142737,0.723137,0.638817,0.018227,0.111921,0.137695,0.869570,0.913314,0.548422,0.448321,0.409342,0.373060,10.636193,16.794314,0.485654,0.249713,0.725641,0.845514,0.636170,0.735411,0.899641,0.965293,0.794710,0.454387,0.047664,44.258698,0.000576,0.000480,5.351169,0.004571,0.004571,0.000617,0.002232,9086603.774456,0.000000
-13908452.465223,1581529.828345,92415199.390201,45.819027,-1.174074,0.989677,0.971707,0.441559,0.669075,0.748729,0.548907,0.554888,0.492361,0.170090,0.816846,0.626406,0.357268,0.279473,0.517987,0.096661,0.503136,0.940306,0.518312,0.297687,0.016209,0.593462,0.937198,0.299054,0.086030,0.310804,0.428024,0.868808,0.997309,0.843137,0.384799,0.184449,0.400605,8.346868,10.631567,0.157613,0.197715,0.630910,0.790222,0.556069,0.688321,0.743143,0.926202,0.690895,0.540472,0.145527,34.180973,0.002582,0.000529,7.279564,0.003456,0.003506,0.000155,0.002694,13908452.465223,0.000000
-9056379.845609,1497789.164486,57045346.548227,45.566654,-0.156887,0.950331,0.721423,0.392152,0.020095,0.045587,0.558653,0.581786,0.326564,0.572532,0.288838,0.941165,0.484400,0.995345,0.532638,0.798871,0.568637,0.161527,0.911221,0.507672,0.148121,0.724724,0.665540,0.941398,0.085283,0.305202,0.134088,0.776624,0.624473,0.575814,0.292403,0.414527,0.390281,8.857698,10.967770,0.087295,0.194671,0.656817,0.739424,0.557647,0.626705,0.810250,0.883880,0.145200,0.535780,0.011615,34.433346,0.016867,0.005593,1.608311,0.004278,0.004274,0.000761,0.002088,9056379.845609,0.000000
-10585504.733667,1614173.886494,75010227.371442,41.209399,-1.346215,0.972995,0.962157,0.872259,0.047284,0.448205,0.549525,0.584345,0.490019,0.559945,0.818483,0.962339,0.496760,0.987138,0.235941,0.097637,0.552456,0.925843,0.610316,0.467567,0.087465,0.727362,0.062045,0.638817,0.087983,0.113022,0.806772,0.853475,0.917708,0.501554,0.418417,0.179779,0.276719,14.369800,17.341519,0.627750,0.207387,0.713663,0.820279,0.626927,0.698295,0.887593,0.938883,0.739777,0.434221,0.106889,38.790601,0.006207,0.000790,8.952095,0.005027,0.005028,0.000970,0.001879,10585504.733667,0.000000
-4901714.408924,1308442.255936,47964856.966331,43.663729,-1.538395,0.682379,0.759446,0.369430,0.006571,0.864174,0.902935,0.479518,0.062314,0.023674,0.058191,0.693394,0.583678,0.702552,0.977155,0.060198,0.970182,0.143516,0.365316,0.504359,0.101575,0.339790,0.742478,0.324708,0.151229,0.007707,0.289026,0.858407,0.930103,0.382353,0.446889,0.335015,0.276628,9.924725,19.876625,0.407727,0.281329,0.805527,0.822106,0.710438,0.724381,0.947033,0.954990,0.785274,0.382871,0.045902,36.336271,0.004185,0.003267,4.822481,0.004854,0.004831,0.000685,0.002164,4901714.408924,0.000000
